"obs","time..2","elapsed","date","hhmmss..5","averaging","machine","id","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","week"
704,1664300962,7855,2022-09-27 12:49:22,12:49:22,5,"albert","a_n_105_124",1664300954.5,0.00307020430810822,3.07020430810822,14.9237440265308,450.722981502464,308.880650289487,28.1458126113776,41.0707649220509,0.187327694861261,2.76597114946213,0.180554113920158,0.113434494909444,321.511746242033,25.9215586338338,25.0183962962963,3.18316663811063,53.4320850167163,1.6750023211836,3.13482492899084,1.50816431692703,-135.396009987573,-38.2446145485876,-2.92147657628042,144.949645129593,32.6423966195651,3.10220645006367,14.9237440265308,514.463607806061,481.251896969697,3.22511826839824,63.45,3.07020430810822,14.7175016263881,18.3476475524476,-0.00197252765693728,96.679908236407,9,2,1,0,48444,2000.00962962963,1681.20508855373,0.840598496950769,0.160755099114984,6,0.5,"0: Broadleaf",2,TRUE,1664300954.5,450.723,491.565925925926,18.3819814814815,14.7282851851852,447.436703703704,18.1824814814815,500.071407407407,91.0219,0.100067611111111,24.7619259259259,25.0183962962963,999.9,0,0,9992.52296296296,0,8.06171333333333,-40.8428962962963,459.163074074074,498.913851851852,3.65369555555556,491.565925925926,14.7282851851852,1.67316259259259,1.3405962962963,14.6496481481481,11.2618555555556,2000.00962962963,0.980001222222222,0.0199985703703704,0,764.206407407407,5.00056,15229.7703703704,17294.9592592593,37.625,38.1893333333333,37.3283333333333,37.125,38.4163333333333,1955.10962962963,39.9,0,1664300978.1,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,-39.4804048780488,-24.3627574912892,2.46377016269991,0,3.64995390243902,0.0232555400696841,0.0122417336724646,1,1,2,"1/2",2.98105,2.72812,0.0947165,0.1019,0.0897349,0.0772438,27224.3,26589,30597,29846.1,38425,36263.7,46791.4,44379.1,1.8806,1.89765,0.103191,0,23.3416,999.9,40.8,29.4,18.4493,63.8155,23.5016,1,-0.133869,0.977121,20.242,5.22807,11.968,4.97035,3.28893,9999,9999,9999,379.1,4.97272,1.8768,1.87486,1.87775,1.87448,1.87805,1.87516,1.87624,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.349,0.1988,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7330.7,7330.6,1.33057,2.53418,1.39893,2.33887,1.44897,2.40723,34.2587,14.2196,18,484.165,465.102,22.1377,25.3022,30.0001,25.1297,25.2035,26.7223,24.2535,47.3552,22.1107,540.32,14.8499,101.132,102.052,7
705,1664300967,7860,2022-09-27 12:49:27,12:49:27,5,"albert","a_n_105_124",1664300959.21429,0.00304706230209272,3.04706230209272,15.3363806957203,465.321052471802,318.133927955092,28.9890101940567,42.401000170967,0.185401668583552,2.76752504693188,0.17876758646821,0.112306010584277,321.50981035314,25.9316033131193,25.0272928571429,3.18485516289071,53.3575856772667,1.67309750070869,3.13563194337243,1.51175766218202,-134.375447522289,-38.9504593710567,-2.97392268087238,145.209980778922,33.6191088061548,3.08923334561361,15.3363806957203,531.634628252814,497.641690909091,3.28472813852813,63.45,3.04706230209272,14.7195103391154,18.3264195804196,-0.00251127177896668,96.679908236407,9,2,1,0,48533,1999.9975,1681.19489966484,0.840598500580545,0.160755106120453,6,0.5,"0: Broadleaf",2,TRUE,1664300959.21429,465.321071428571,507.384321428571,18.3610642857143,14.7224535714286,461.995535714286,18.161975,500.055428571429,91.0220714285714,0.0999612964285714,24.7662357142857,25.0272928571429,999.9,0,0,10001.6735714286,0,8.06153464285714,-42.0632571428571,474.024357142857,514.965928571429,3.63860357142857,507.384321428571,14.7224535714286,1.67126142857143,1.34006928571429,14.6320392857143,11.255925,1999.9975,0.980001107142857,0.0199986892857143,0,767.021571428571,5.00056,15286.0964285714,17294.8464285714,37.625,38.187,37.3165,37.125,38.3971428571429,1955.0975,39.9,0,1664300983.5,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,-41.1937325,-16.3661864915571,1.60485946587038,0,3.64420125,-0.163274859287058,0.0210362482619287,0,0,2,"0/2",2.9811,2.72865,0.0970746,0.104283,0.0896635,0.0773866,27153.4,26518.2,30597,29845.8,38428.1,36257.8,46791.2,44378.6,1.8805,1.89785,0.104412,0,23.3411,999.9,40.8,29.4,18.4468,63.6755,23.1971,1,-0.133382,1.12535,20.2415,5.23047,11.968,4.97125,3.2895,9999,9999,9999,379.1,4.97269,1.87679,1.87489,1.87775,1.87446,1.87805,1.87515,1.87628,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.391,0.1984,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7330.8,7330.7,1.36353,2.53174,1.39893,2.33765,1.44897,2.48291,34.2587,14.2283,18,484.112,465.229,22.1056,25.3022,30.0004,25.1297,25.2035,27.3632,23.9691,47.3552,22.0751,553.913,14.915,101.132,102.051,7
706,1664300972,7865,2022-09-27 12:49:32,12:49:32,5,"albert","a_n_105_124",1664300964.5,0.00300367553131148,3.00367553131148,15.7365824897158,482.11453611193,328.467230679434,29.9310011607347,43.9318427902974,0.182059104619009,2.76822848649568,0.175659196873958,0.1103432614813,321.509559130918,25.944887172268,25.0427111111111,3.1877833276008,53.2908219044986,1.67116865731111,3.13594085733182,1.5166146702897,-132.462090930836,-41.0152229524737,-3.13104366765223,144.901201579955,34.414298447849,3.04904292943499,15.7365824897158,548.745583428572,514.138472727272,3.3119501298701,63.45,3.00367553131148,14.7791154431865,18.3288202797203,-0.00166465364673925,96.679908236407,9,2,1,0,48533,1999.99592592593,1681.19357744262,0.840598501051588,0.160755107029566,6,0.5,"0: Broadleaf",2,TRUE,1664300964.5,482.114555555556,525.17,18.3396518518519,14.7483777777778,478.74437037037,18.1409814814815,500.066185185185,91.0232592592592,0.0999894703703704,24.7678851851852,25.0427111111111,999.9,0,0,10005.6955555556,0,8.06074296296296,-43.0556037037037,491.121259259259,533.031925925926,3.59126074074074,525.17,14.7483777777778,1.66933407407407,1.3424462962963,14.6141703703704,11.2826296296296,1999.99592592593,0.980001,0.0199988,0,770.450888888889,5.00056,15354.0592592593,17294.8259259259,37.6203333333333,38.187,37.312,37.125,38.3772962962963,1955.09592592593,39.9,0,1664300988.3,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,-42.4433975609756,-11.4452780487805,1.14099091432816,0,3.61296268292683,-0.512088501742153,0.0531694380408745,0,0,2,"0/2",2.98073,2.72824,0.0994119,0.106632,0.0896796,0.0776602,27082.9,26448.3,30596.8,29845.4,38427.3,36246.8,46790.9,44378.3,1.88043,1.89818,0.104379,0,23.3412,999.9,40.8,29.4,18.4485,63.5055,23.8582,1,-0.133262,1.23664,20.2406,5.22957,11.968,4.97105,3.28943,9999,9999,9999,379.1,4.97272,1.87682,1.87487,1.87773,1.87444,1.87805,1.87515,1.87628,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.433,0.1985,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7330.8,7330.8,1.39282,2.54761,1.39893,2.33887,1.44897,2.39746,34.2587,14.2021,18,484.071,465.453,22.0553,25.3022,30.0002,25.1297,25.2056,28.072,23.6799,47.3552,22.027,573.97,14.9577,101.132,102.05,7
707,1664300977,7870,2022-09-27 12:49:37,12:49:37,5,"albert","a_n_105_124",1664300969.21429,0.0029758003984948,2.97580039849481,16.2367377207348,497.320015582348,337.219292165097,30.7286984782317,45.3176824727383,0.180066047261975,2.76839477652915,0.17380326484385,0.109171579927594,321.510095353141,25.9512616239896,25.049475,3.18906863685408,53.2727326625046,1.67047993578536,3.13571287279038,1.51858870106871,-131.232797573621,-42.2088810008456,-3.22206229892779,144.846354479747,34.9642946988087,3.00714823464968,16.2367377207348,565.842107681386,530.668454545455,3.30266354978362,63.45,2.97580039849481,14.8363433740883,18.3383629370629,0.00041762225567335,96.679908236407,9,2,1,0,48359,1999.99928571429,1681.19639966484,0.84059850004617,0.160755105089108,6,0.5,"0: Broadleaf",2,TRUE,1664300969.21429,497.320035714286,541.065714285714,18.3319857142857,14.7900535714286,493.910142857143,18.1334678571429,500.069642857143,91.0238392857143,0.0999463107142857,24.7666678571429,25.049475,999.9,0,0,10006.6135714286,0,8.05734821428571,-43.7457321428571,506.607107142857,549.189035714286,3.54193107142857,541.065714285714,14.7900535714286,1.66864714285714,1.3462475,14.6078,11.3252535714286,1999.99928571429,0.980001,0.0199988,0,773.616928571429,5.00056,15416.9035714286,17294.8642857143,37.60025,38.187,37.312,37.125,38.375,1955.09928571429,39.9,0,1664300993.1,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,-43.27257,-9.1194686679174,0.884110411430609,0,3.57157625,-0.646151031894953,0.063201266667983,0,0,2,"0/2",2.98087,2.72837,0.101713,0.10895,0.0897204,0.0778773,27013.8,26379.4,30597,29845.1,38426.1,36238.1,46791.4,44378.1,1.88043,1.89845,0.103671,0,23.3431,999.9,40.8,29.4,18.4483,63.5455,23.5897,1,-0.132973,1.31487,20.2401,5.22927,11.968,4.9711,3.2895,9999,9999,9999,379.1,4.97268,1.87683,1.8749,1.87775,1.87451,1.87808,1.8752,1.87629,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.475,0.1987,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7330.9,7330.9,1.43066,2.54028,1.39893,2.33887,1.44897,2.39502,34.2587,14.2196,18,484.071,465.628,21.9965,25.3015,30.0003,25.1297,25.2056,28.701,23.391,47.3552,21.9729,587.344,14.9933,101.132,102.049,7
708,1664300982,7875,2022-09-27 12:49:42,12:49:42,5,"albert","a_n_105_124",1664300974.5,0.00293185451236424,2.93185451236425,16.512922099078,514.481498035939,349.113375834186,31.8128295361217,46.8819395916803,0.177247872857766,2.7664343276125,0.171171890721097,0.107510982928697,321.510977797587,25.9607146858878,25.0544333333333,3.19001113271626,53.2952278063616,1.67084513839206,3.135074578277,1.51916599432421,-129.294783995263,-43.4268682788455,-3.31741387590345,145.471911647575,35.4851589554031,2.95535480694036,16.512922099078,583.053617780087,547.375842424242,3.33837471861467,63.45,2.93185451236425,14.905086291303,18.3551615384616,0.00043003489931,96.679908236407,9,2,1,0,48396,2000.00481481482,1681.20104410929,0.840598498391591,0.160755101895771,6,0.5,"0: Broadleaf",2,TRUE,1664300974.5,514.481518518518,558.88162962963,18.3358222222222,14.8549444444444,511.027333333333,18.1372296296296,500.074888888889,91.0245888888889,0.1000478,24.7632592592593,25.0544333333333,999.9,0,0,9994.96037037037,0,8.05395,-44.4000925925926,524.091222222222,567.30962962963,3.48087740740741,558.88162962963,14.8549444444444,1.66900962962963,1.35216518518519,14.611162962963,11.3914740740741,2000.00481481482,0.980001,0.0199988,0,777.243407407407,5.00056,15488.2185185185,17294.9111111111,37.5783333333333,38.187,37.312,37.125,38.375,1955.10481481481,39.9,0,1664300998.5,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,-44.0118048780488,-7.51214425087105,0.744573935443659,0,3.51770170731707,-0.671064041811844,0.0669986252826728,0,0,2,"0/2",2.98118,2.72814,0.104005,0.11121,0.0897739,0.0780329,26944.3,26312.4,30596.2,29845,38423.1,36232,46790.2,44378,1.88052,1.89832,0.104398,0,23.3446,999.9,40.8,29.4,18.4476,63.5555,23.2171,1,-0.132719,1.34331,20.2395,5.22822,11.968,4.97075,3.28938,9999,9999,9999,379.1,4.9727,1.87683,1.87493,1.87775,1.87451,1.87809,1.87523,1.87632,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.516,0.199,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7331,7330.9,1.46606,2.53052,1.39893,2.33887,1.44897,2.48169,34.2587,14.2283,18,484.137,465.549,21.938,25.3,30.0002,25.1315,25.2056,29.4041,23.1039,47.3552,21.9222,607.393,15.0283,101.13,102.049,7
709,1664300987,7880,2022-09-27 12:49:47,12:49:47,5,"albert","a_n_105_124",1664300979.21429,0.00291399099303668,2.91399099303668,16.8887616961371,529.844514761413,359.746729145659,32.782123580275,48.2823802248017,0.176225235029377,2.76608556030302,0.170217153673692,0.106908458957432,321.511292353144,25.9614667462731,25.0557571428571,3.19026280783001,53.3419125165241,1.67187909494159,3.13426912547179,1.51838371288842,-128.507002792918,-44.2603607629915,-3.38146067948565,145.362468117749,35.8874702827566,2.92638318632997,16.8887616961371,600.094074417316,563.993593939394,3.33039272727268,63.45,2.91399099303668,14.9327316990414,18.3636440559441,0.00017309062562427,96.679908236407,9,2,1,0,48397,2000.00678571429,1681.20269966484,0.840598497801803,0.16075510075748,6,0.5,"0: Broadleaf",2,TRUE,1664300979.21429,529.844535714286,574.764464285714,18.3469821428571,14.9001857142857,526.351464285714,18.1481714285714,500.063107142857,91.0255571428572,0.100006828571429,24.7589571428571,25.0557571428571,999.9,0,0,9992.79642857143,0,8.05429464285714,-44.9198107142857,539.747428571429,583.458607142857,3.44679821428571,574.764464285714,14.9001857142857,1.67004357142857,1.35629785714286,14.6207428571429,11.4375857142857,2000.00678571429,0.980001,0.0199988,0,780.448642857143,5.00056,15551.8178571429,17294.9464285714,37.56425,38.187,37.312,37.125,38.375,1955.10678571429,39.9,0,1664301003.3,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,-44.57855,-6.71713170731704,0.649639548134194,0,3.47165325,-0.486839662288943,0.0481466511497685,0,0,2,"0/2",2.98097,2.72831,0.106251,0.113477,0.0898028,0.0781596,26877.4,26245.8,30597,29845.5,38423,36227.6,46791.4,44378.6,1.8806,1.89855,0.104032,0,23.3451,999.9,40.8,29.4,18.4492,63.8055,23.5697,1,-0.132701,1.40126,20.2393,5.22927,11.968,4.97145,3.28965,9999,9999,9999,379.1,4.97272,1.87683,1.87493,1.87775,1.87453,1.87808,1.87523,1.87636,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.557,0.1991,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7331.1,7331,1.49414,2.54517,1.39893,2.33887,1.44897,2.42432,34.2587,14.2196,18,484.18,465.692,21.8808,25.3,30.0002,25.1319,25.2056,30.0168,22.8277,47.3552,21.8636,620.771,15.0619,101.132,102.051,7
710,1664300992,7885,2022-09-27 12:49:52,12:49:52,5,"albert","a_n_105_124",1664300984.5,0.00288945684972558,2.88945684972559,17.2354401853165,547.130534312077,372.199774948511,33.9169230975175,49.8575912871885,0.174886777616741,2.76587016572082,0.168967520862436,0.106119832112325,321.510741353142,25.9611335515291,25.0523074074074,3.18960700011146,53.3965246129167,1.67287475720877,3.13292816215253,1.51673224290269,-127.425047072899,-44.8108435987468,-3.42360083667056,145.851249844826,36.2869432667108,2.89854730954052,17.2354401853165,617.25400105974,580.719575757576,3.33254805194812,63.45,2.88945684972559,14.9633134679252,18.3665398601399,5.67586046297058e-06,96.679908236407,9,2,1,0,48721,2000.00333333333,1681.19979966484,0.840598498834922,0.1607551027514,6,0.5,"0: Broadleaf",2,TRUE,1664300984.5,547.130555555555,592.57262962963,18.3579037037037,14.9439,543.594185185185,18.1588851851852,500.058518518518,91.0255592592592,0.100028074074074,24.7517925925926,25.0523074074074,999.9,0,0,9991.52555555556,0,8.06232629629629,-45.4419962962963,557.362703703704,601.56262962963,3.41399962962963,592.57262962963,14.9439,1.67103851851852,1.36027777777778,14.6299666666667,11.4818962962963,2000.00333333333,0.980001,0.0199988,0,784.015407407408,5.00056,15622.9962962963,17294.9185185185,37.5643333333333,38.187,37.312,37.125,38.375,1955.10333333333,39.9,0,1664301008.1,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,-45.11455,-6.07950393996242,0.590328224380303,0,3.4363265,-0.361073470919326,0.0358075537107745,0,0,2,"0/2",2.98096,2.7285,0.108472,0.115656,0.0898124,0.078291,26810.5,26181.3,30596.9,29845.6,38422.3,36222.6,46790.9,44378.7,1.88022,1.89855,0.103593,0,23.3451,999.9,40.8,29.4,18.4484,63.1855,23.6218,1,-0.132564,1.42782,20.2391,5.22897,11.968,4.9711,3.28958,9999,9999,9999,379.1,4.97269,1.87683,1.87494,1.87775,1.87453,1.87808,1.87524,1.87635,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.597,0.1992,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7331.2,7331.1,1.53076,2.53784,1.39893,2.33765,1.44897,2.3645,34.2587,14.2108,18,483.979,465.692,21.8214,25.3,30.0003,25.1319,25.2056,30.7108,22.5409,47.3552,21.8081,640.806,15.0961,101.132,102.051,7
711,1664300997,7890,2022-09-27 12:49:57,12:49:57,5,"albert","a_n_105_124",1664300989.21429,0.00286387047017908,2.86387047017909,17.7037571227587,562.525371009867,381.43911472483,34.7588723368325,51.2604680599331,0.173369581701711,2.76847610306541,0.167556023104488,0.10522859946125,321.509981353141,25.9588638336305,25.0516,3.18947253385195,53.4431310041423,1.67351110371847,3.13138671382999,1.51596143013348,-126.296687734898,-45.9771874237713,-3.50924634972405,145.726859844748,36.6297391005441,2.87867070107035,17.7037571227587,634.316409586147,597.274442424242,3.31896519480514,63.45,2.86387047017909,14.9991214473494,18.3712335664336,0.00013249311703474,96.679908236407,9,2,1,0,48587,1999.99857142857,1681.19579966484,0.84059850025992,0.160755105501646,6,0.5,"0: Broadleaf",2,TRUE,1664300989.21429,562.525392857143,608.418071428571,18.3648821428571,14.974375,558.951142857143,18.1657428571429,500.067535714286,91.0256535714286,0.0999572928571428,24.7435535714286,25.0516,999.9,0,0,10006.8942857143,0,8.06202714285715,-45.8925928571429,573.049607142857,617.66775,3.39050678571429,608.418071428571,14.974375,1.67167607142857,1.36305428571429,14.6358821428571,11.5126964285714,1999.99857142857,0.980001,0.0199988,0,787.225678571429,5.00056,15685.4785714286,17294.8821428571,37.56425,38.187,37.312,37.125,38.3705,1955.09857142857,39.9,0,1664301013.5,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,-45.61119,-5.646020262664,0.548549405158733,0,3.404868,-0.302992795497201,0.0296354244275327,0,0,2,"0/2",2.98101,2.72851,0.11065,0.117825,0.0898287,0.0784898,26745,26116.4,30596.8,29844.8,38421.6,36213.9,46790.8,44377.5,1.88017,1.89883,0.103783,0,23.3431,999.9,40.8,29.4,18.4479,63.6155,23.1651,1,-0.132637,1.40784,20.2393,5.22957,11.968,4.97115,3.28965,9999,9999,9999,379.1,4.97272,1.87682,1.87487,1.87775,1.87446,1.87807,1.87518,1.87626,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.636,0.1993,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7331.2,7331.2,1.5625,2.52197,1.39893,2.33887,1.44897,2.45972,34.2587,14.2283,18,483.952,465.871,21.7701,25.3,30.0001,25.1319,25.2062,31.3265,22.5409,47.3552,21.7644,654.163,15.1277,101.131,102.048,7
712,1664301002,7895,2022-09-27 12:50:02,12:50:02,5,"albert","a_n_105_124",1664300994.5,0.00282014508971374,2.82014508971375,17.8528407392298,579.804755676465,394.451791195621,35.9445833820295,52.8349492913681,0.170828230970608,2.76833077103116,0.165180586872255,0.103729731010632,321.508731575361,25.960487268714,25.0459814814815,3.18840472380879,53.4959476067515,1.67412035908331,3.12943397393343,1.51428436472548,-124.368398456376,-46.6947290532915,-3.56391219911178,146.881691866581,36.9746120802535,2.84612642890634,17.8528407392298,651.296958095238,613.970666666667,3.34065904761899,63.45,2.82014508971375,15.0653925966336,18.3859405594406,0.00013538916192136,96.679908236407,9,2,1,0,48437,1999.99074074074,1681.18922188706,0.840598502603265,0.160755110024301,6,0.5,"0: Broadleaf",2,TRUE,1664300994.5,579.804777777778,626.14837037037,18.3716074074074,15.0194481481482,576.188333333333,18.1723333333333,500.066666666667,91.0254037037037,0.100011833333333,24.7331111111111,25.0459814814815,999.9,0,0,10006.0637037037,0,8.05635037037037,-46.3436185185185,590.656333333333,635.696814814815,3.3521662962963,626.14837037037,15.0194481481482,1.67228444444444,1.36715296296296,14.6415148148148,11.5580555555556,1999.99074074074,0.980001,0.0199988,0,790.667629629629,5.00056,15753.7925925926,17294.8037037037,37.5643333333333,38.187,37.312,37.125,38.3703333333333,1955.09074074074,39.9,0,1664301018.3,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,-46.0563375,-5.2819643527205,0.51456659174858,0,3.372945,-0.428703489681046,0.0420687508728272,0,0,2,"0/2",2.98092,2.72819,0.112806,0.119967,0.0898799,0.0786176,26680.1,26053.1,30596.7,29844.8,38419.7,36209.1,46790.9,44377.6,1.88032,1.89893,0.103313,0,23.3411,999.9,40.7,29.4,18.4033,63.3555,23.5056,1,-0.132523,1.4499,20.2388,5.22822,11.968,4.9709,3.2894,9999,9999,9999,379.1,4.97268,1.87682,1.87487,1.87773,1.87445,1.87805,1.87516,1.87625,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.676,0.1995,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7331.3,7331.3,1.59668,2.5354,1.39893,2.33887,1.44897,2.47192,34.2587,14.2196,18,484.033,465.949,21.7238,25.3,30.0002,25.1319,25.2077,32.0161,22.5409,47.3552,21.7129,674.23,15.1499,101.131,102.048,7
713,1664301007,7900,2022-09-27 12:50:07,12:50:07,5,"albert","a_n_105_124",1664300999.21429,0.00280704438705423,2.80704438705423,18.1418622816635,595.186156150052,405.978598436233,36.9953462818924,54.2371396762636,0.170117881294515,2.76770294206373,0.164515053995818,0.103309928368019,321.513230353148,25.9549224708201,25.0446678571429,3.1881551120879,53.5477674302071,1.67479549383768,3.12766633271978,1.51335961825022,-123.790657469092,-47.8993123307537,-3.65648141813966,146.166779135162,37.3012222423559,2.82317727229236,18.1418622816635,668.378976076191,630.654963636364,3.35011255411244,63.45,2.80704438705423,15.081343414817,18.3865384615385,0.00012603817956855,96.679908236407,9,2,1,0,48537,2000.01892857143,1681.21289966484,0.840598494168102,0.160755093744437,6,0.5,"0: Broadleaf",2,TRUE,1664300999.21429,595.186178571429,641.957964285714,18.3788285714286,15.0537107142857,591.53275,18.1794035714286,500.064785714286,91.0263392857143,0.100006842857143,24.7236535714286,25.0446678571429,999.9,0,0,10002.2546428571,0,7.99957428571429,-46.7717964285714,606.33,651.769928571429,3.3251225,641.957964285714,15.0537107142857,1.6729575,1.370285,14.6477571428571,11.5926857142857,2000.01892857143,0.980001214285714,0.0199985785714286,0,793.569785714286,5.00056,15812.4678571429,17295.0464285714,37.562,38.187,37.312,37.125,38.3705,1955.11892857143,39.9,0,1664301023.1,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,-46.50631,-5.19796097560972,0.505721109308282,0,3.3442035,-0.383052382739211,0.0386257923899303,0,0,2,"0/2",2.981,2.72818,0.11494,0.122101,0.0898764,0.0786381,26615.8,25990.1,30596.6,29845.1,38419.6,36208.8,46790.4,44378.1,1.88035,1.8989,0.103746,0,23.3376,999.9,40.7,29.4,18.4015,63.1555,23.6579,1,-0.132599,1.43964,20.2389,5.22822,11.968,4.97075,3.2895,9999,9999,9999,379.1,4.97268,1.87681,1.87488,1.87775,1.87447,1.87806,1.87517,1.87631,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.714,0.1996,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7331.4,7331.4,1.6272,2.5415,1.39893,2.33887,1.44897,2.36206,34.2587,14.2108,18,484.046,465.924,21.6783,25.2999,30.0002,25.1319,25.2066,32.6212,22.259,47.3552,21.6726,687.589,15.1864,101.131,102.049,7
