"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","DarkAdaptedID","Qmax_d","Fo..52","Fm","Fv/Fm","A_dark","LightAdaptedID","Qmax","Fs","Fm'","PhiPS2","PS2/1","Qabs_fs","A_fs","ETR","PhiCO2","NPQ","alt. Fo'","DarkPulseID","Fmin","Fo'","Fv'/Fm'","qP","qN","qP_Fo","qN_Fo","qL","1-qL","ID..78","P1_dur","P2_dur","P3_dur","P1_Qmax","P1_Fmax","P2_dQdt","P3_ΔF","ID..86","Duration","Fo..88","F1","F2","Fmax","T@HIR","T@F1","T@F2","T@Fmax","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..105","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","F_avg","dF/dt","dF_dc/dt","F_dc_avg","period","time..156","hhmmss..157","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","F:MN","F:SLP","F:SD","F:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccH2O_des","AccH2O_hum","AccCO2_soda","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","week"
1,1658961931.6,0,2022-07-27 17:45:31,17:45:31,5,"e_n_639_69","ozzie",1658961928.85,0.00065089975494552,0.65089975494553,-6.18681105755203,423.460203838611,587.221315970619,52.8709573439422,38.1265900353121,0.0576764452348982,3.5426180306549,0.0571598143604934,0.0357709153565351,0.00015962074799999,25.7511665777177,25.7511665777177,3.32489318467735,69.5458821132635,2.33182980355759,3.35293727349656,0.993063381119762,-28.7046791930979,27.0734327187447,1.6299268777406,-0.00115997586457083,-6.25765468568238,0.646927367315988,-6.18681105755203,430.819409163636,434.665206060606,-0.00765014718617319,66.33,0.65089975494553,25.520552012846,25.9011587878788,-3.21199380098515e-05,88.6406507299122,0,0,1,0,48241,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100013,0.00084010919999999,0.84,0.1596,3,0.5,"0: Broadleaf",2,TRUE,1658961928.85,423.4602,419.8702,25.89891,25.52083,417.4581,25.35112,500.0312,89.99077,0.0450579,25.89292,24.96688,999.9,0,0,10023,0,0.27582,3.589957,434.7189,430.8663,0.3780697,419.8702,25.52083,2.330662,2.296639,19.88991,19.65286,0.00100013,0,0,0,831.4,0.00100013,-19.85,-2.15,35.687,40.8183,37.7686,41.7311,38.312,0,0,0,1658961933.1,0,828.84,52.0384632961519,28.461537264743,-18.8,15,0,"--:--:--",1657551626.5,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,3.5769555,0.148252007504685,0.0893118181975375,1,829.294117647059,16.4400313734425,14.924376845331,0,0.3766987,0.0140613658536583,0.00312110788182657,1,2,3,"2/3",2.97402,2.69877,0.0908389,0.0913869,0.108387,0.108424,35438.7,38739.9,35319.6,38663.1,44635.7,49779.4,55203.1,62008.4,1.9948,1.8704,0.0369549,0,24.3585,999.9,59.236,28.48,25.6867,56.5543,45.9135,1,-0.0989024,-0.261656,20.1335,5.19932,12.0076,4.9756,3.2934,9999,9999,9999,624.2,1.86316,1.86798,1.86783,1.86893,1.86981,1.86584,1.86691,1.86829,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.002,0.548,3.63462916503237,0.00562675187832594,2.30191766742704e-07,-2.9562642023804e-10,-0.0444080539591939,-0.0177651730019769,0.00205025422474956,-1.68839994778259e-05,-3,1845,1,26,23505.1,23505,1.04126,2.62939,1.54785,2.31079,1.34644,2.29858,32.9092,24.2364,18,500.722,419.708,25,26.0107,30.0003,25.964,25.907,20.8736,0,100,25,419.897,28.5824,102.409,103.218,6
2,1658961936.6,5,2022-07-27 17:45:36,17:45:36,5,"e_n_639_69","ozzie",1658961934.1,0.00064662519108955,0.646625191089553,-6.39916390450151,423.474004031052,594.488376005303,53.5264768318588,38.1287042447747,0.0572286847041312,3.52981868899567,0.0567181793177253,0.0354943492477871,0.00015962074799999,25.7571630995946,25.7571630995946,3.32607535552409,69.5232027894199,2.33183519486104,3.35403879755652,0.994240160663045,-28.5161709270493,26.8900101956079,1.62484844158213,-0.0011526691112671,-6.18601190388671,0.643393004518589,-6.39916390450151,430.931145745455,434.771975757576,0.020560519480404,66.33,0.646625191089553,25.5217649327031,25.8995636363636,1.22452596891339e-05,88.6406507299122,0,0,1,0,47762,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100013,0.00084010919999999,0.84,0.1596,3,0.5,"0: Broadleaf",2,TRUE,1658961934.1,423.474,419.926333333333,25.8983777777778,25.5223888888889,417.471888888889,25.3506111111111,500.065444444444,89.9924333333333,0.0454530111111111,25.8984666666667,24.9692777777778,999.9,0,0,9971.11111111111,0,0.27582,3.54777,434.732888888889,430.924333333333,0.375989222222222,419.926333333333,25.5223888888889,2.33066,2.29682111111111,19.8898666666667,19.6541333333333,0.00100013,0,0,0,832.222222222222,0.00100013,-15.3888888888889,-1.11111111111111,35.736,40.861,37.812,41.7982222222222,38.333,0,0,0,1658961937.9,0,830.84,62.4230778204401,19.9230756242364,-17.78,15,0,"--:--:--",1657551626.5,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,3.57875780487805,-0.0731960278745597,0.0781224136824489,1,829.764705882353,28.7853331205479,14.3661342451193,0,0.377057829268293,0.00231131707317068,0.00271941098269494,1,2,3,"2/3",2.97386,2.7,0.0908537,0.0914308,0.108381,0.108431,35438.6,38738.4,35320.1,38663.5,44636,49779.3,55203.1,62008.9,1.9948,1.871,0.0376403,0,24.3605,999.9,59.236,28.48,25.6866,56.6243,45.9816,1,-0.0991463,-0.261002,20.1337,5.20172,12.0076,4.976,3.2936,9999,9999,9999,624.2,1.86316,1.86801,1.86783,1.86899,1.86981,1.86584,1.86691,1.86832,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.002,0.5478,3.63462916503237,0.00562675187832594,2.30191766742704e-07,-2.9562642023804e-10,-0.0444080539591939,-0.0177651730019769,0.00205025422474956,-1.68839994778259e-05,-3,1845,1,26,23505.2,23505.1,1.04126,2.62817,1.54785,2.31079,1.34644,2.25708,32.9092,24.2364,18,500.721,420.05,24.9999,26.0107,30.0001,25.964,25.907,20.8697,0,100,25,419.897,28.5824,102.409,103.219,6
3,1658961941.6,10,2022-07-27 17:45:41,17:45:41,5,"e_n_639_69","ozzie",1658961938.8,0.00064649425241782,0.646494252417824,-6.1058283960699,423.482003858671,586.34205473857,52.7907944237045,38.1278320856744,0.0572161456433187,3.53390117663338,0.0567064466948938,0.0354869450176811,0.00015962074799999,25.7578990009233,25.7578990009233,3.32622045843061,69.5264557891662,2.33202071475349,3.35414870250998,0.994199743677118,-28.510396531626,26.8863276184819,1.62275959519414,-0.00114969720197777,-6.1821618091297,0.642388981656157,-6.1058283960699,430.928695127273,434.717787878788,-0.00627653679660976,66.33,0.646494252417824,25.5259810419622,25.9039060606061,-1.97799517524391e-05,88.6406507299122,0,0,1,0,47528,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100013,0.00084010919999999,0.84,0.1596,3,0.5,"0: Broadleaf",2,TRUE,1658961938.8,423.482,419.9364,25.90152,25.52612,417.4796,25.3536,500.0667,89.98875,0.04537598,25.89902,24.97583,999.9,0,0,9988,0,0.27582,3.545493,434.7425,430.9366,0.3754025,419.9364,25.52612,2.330845,2.297063,19.89118,19.65582,0.00100013,0,0,0,828.1,0.00100013,-15.95,-1.8,35.75,40.8936,37.8183,41.8561,38.375,0,0,0,1658961942.7,0,832.76,-34.1923069801068,8.15384554557312,-18.94,15,0,"--:--:--",1657551626.5,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,3.57218725,-0.160076060037533,0.087115532397716,1,830.985294117647,10.0763947016709,13.5919987785405,0,0.376812825,-0.0105845515947474,0.00249563180264537,1,2,3,"2/3",2.97395,2.69916,0.090844,0.0914346,0.108377,0.108423,35438.7,38737.5,35319.9,38662.8,44635.8,49779,55202.6,62007.9,1.9942,1.871,0.0371933,0,24.3625,999.9,59.236,28.47,25.672,56.8743,46.0096,1,-0.0988415,-0.259695,20.1332,5.20172,12.0052,4.976,3.2934,9999,9999,9999,624.2,1.86316,1.86807,1.86783,1.8689,1.86981,1.86584,1.86691,1.86829,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.002,0.5478,3.63462916503237,0.00562675187832594,2.30191766742704e-07,-2.9562642023804e-10,-0.0444080539591939,-0.0177651730019769,0.00205025422474956,-1.68839994778259e-05,-3,1845,1,26,23505.3,23505.2,1.04126,2.62573,1.54785,2.31079,1.34644,2.23877,32.9092,24.2364,18,500.327,420.067,25,26.0107,30.0002,25.964,25.9092,20.867,0,100,25,419.897,28.5824,102.408,103.217,6
4,1658961946.6,15,2022-07-27 17:45:46,17:45:46,5,"e_n_639_69","ozzie",1658961944.1,0.0006432125135694,0.643212513569402,-6.36672336459975,423.491670683786,594.625147337929,53.5348758269657,38.1275062201942,0.0568959169125539,3.53527878995428,0.0563920748085157,0.0352899429372988,0.00015962074799999,25.7610471523922,25.7610471523922,3.32684126430593,69.5223252547324,2.3322108439382,3.35462146208846,0.994630420367728,-28.3656718484106,26.7504036367159,1.61397135571015,-0.00113723523656972,-6.34921795511687,0.643415875353317,-6.36672336459975,430.811714569697,434.747684848485,-0.00333815033456392,66.33,0.643212513569402,25.5279733672788,25.904103030303,-3.35177587201221e-05,88.6406507299122,0,0,1,0,47576,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100013,0.00084010919999999,0.84,0.1596,3,0.5,"0: Broadleaf",2,TRUE,1658961944.1,423.491666666667,419.845777777778,25.9044444444444,25.5284111111111,417.489444444444,25.3563777777778,500.021,89.9858222222222,0.0454791222222222,25.9014,24.9713888888889,999.9,0,0,9993.88888888889,0,0.27582,3.64596444444444,434.753777777778,430.844555555556,0.376016666666667,419.845777777778,25.5284111111111,2.33103333333333,2.29719555555556,19.8924777777778,19.6567444444444,0.00100013,0,0,0,829.611111111111,0.00100013,-14.3333333333333,-0.611111111111111,35.7775555555556,40.937,37.875,41.9094444444444,38.3956666666667,0,0,0,1658961948.1,0,831.365384615385,-10.5128201909611,3.00854624610918,-17.6538461538462,15,0,"--:--:--",1657551626.5,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,3.57077975,0.136160037523449,0.102516306080728,1,831.044117647059,11.9556917877997,13.7409690380193,0,0.376415225,-0.0079630581613518,0.00258527342352313,1,2,3,"2/3",2.97461,2.69961,0.0908579,0.091417,0.108385,0.108444,35438.6,38738.6,35320.3,38663.1,44635.4,49777.8,55202.6,62007.9,1.9954,1.8698,0.0370145,0,24.3646,999.9,59.26,28.47,25.6834,56.9443,46.1378,1,-0.0986992,-0.25695,20.1334,5.20052,12.0088,4.9756,3.2938,9999,9999,9999,624.2,1.86313,1.86801,1.86783,1.86893,1.86981,1.86584,1.86691,1.86829,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.002,0.5479,3.63462916503237,0.00562675187832594,2.30191766742704e-07,-2.9562642023804e-10,-0.0444080539591939,-0.0177651730019769,0.00205025422474956,-1.68839994778259e-05,-3,1845,1,26,23505.3,23505.3,1.04126,2.62451,1.54785,2.31079,1.34644,2.28394,32.9092,24.2451,18,501.136,419.382,25.0004,26.013,30,25.9661,25.9092,20.8703,0,100,25,419.897,28.5824,102.409,103.217,6
5,1658961951.6,20,2022-07-27 17:45:51,17:45:51,5,"e_n_639_69","ozzie",1658961948.8,0.00064472198367291,0.644721983672919,-6.24045235368939,423.450803905049,590.650154873167,53.1782820069764,38.1247445384638,0.0570224710391909,3.54044159910253,0.0565171267183845,0.0353682339587727,0.00015962074799999,25.7624813843076,25.7624813843076,3.3271241240252,69.5198043834445,2.33234310653541,3.35493335635858,0.994781017489788,-28.4322394799757,26.8153834436335,1.61555696749359,-0.00113944810061283,-6.26245757841141,0.641651828290903,-6.24045235368939,430.828367127273,434.678272727273,-0.00171477056280625,66.33,0.644721983672919,25.5295620806817,25.9062193939394,1.34642694407151e-05,88.6406507299122,0,0,1,0,47872,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100013,0.00084010919999999,0.84,0.1596,3,0.5,"0: Broadleaf",2,TRUE,1658961948.8,423.4508,419.857,25.90529,25.53034,417.4488,25.35715,500.0904,89.98808,0.04538832,25.90297,24.97814,999.9,0,0,10014.5,0,0.27582,3.59397,434.7123,430.857,0.3749399,419.857,25.53034,2.331165,2.297425,19.8934,19.65835,0.00100013,0,0,0,829.3,0.00100013,-14.1,-0.6,35.8058,40.9811,37.875,41.9685,38.437,0,0,0,1658961952.9,0,830.692307692308,1.19658134392856,21.4529916076526,-14.9807692307692,15,0,"--:--:--",1657551626.5,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,3.57141675,0.307424127579739,0.0987180003187742,1,831.323529411765,-33.8731854825463,11.5318499822813,0,0.37574565,-0.00729309568480474,0.00252610000346383,1,2,3,"2/3",2.97431,2.69929,0.0908527,0.0913976,0.108406,0.108449,35438.3,38739.2,35319.8,38662.9,44634.7,49776.8,55203,62006.9,1.9948,1.8708,0.0376403,0,24.3667,999.9,59.26,28.47,25.6823,56.8343,46.1138,1,-0.0984959,-0.257451,20.1334,5.20291,12.0076,4.976,3.2936,9999,9999,9999,624.2,1.86316,1.86801,1.8678,1.8689,1.86981,1.86584,1.86691,1.86832,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.002,0.5484,3.63462916503237,0.00562675187832594,2.30191766742704e-07,-2.9562642023804e-10,-0.0444080539591939,-0.0177651730019769,0.00205025422474956,-1.68839994778259e-05,-3,1845,1,26,23505.4,23505.4,1.04126,2.61719,1.54785,2.31079,1.34644,2.27295,32.9092,24.2364,18,500.742,419.952,25.0002,26.013,30.0002,25.9661,25.9092,20.8727,0,100,25,419.897,28.5824,102.409,103.216,6
6,1658961956.6,25,2022-07-27 17:45:56,17:45:56,5,"e_n_639_69","ozzie",1658961954.1,0.00064291708280622,0.642917082806228,-6.0311836212346,423.474337103195,585.427314899249,52.7078092830653,38.1266880247106,0.0568106474496424,3.53960193229358,0.0563089149225803,0.0352377810240036,0.00015962074799999,25.7679181917377,25.7679181917377,3.32819656384951,69.5049148850647,2.33254436135466,3.35594161249147,0.995652202494844,-28.3526433517547,26.73987514005,1.61147497383135,-0.00113361712533688,-6.21652970791215,0.640807019070123,-6.0311836212346,430.938392339394,434.690903030303,-0.00821377860237302,66.33,0.642917082806228,25.5338457375862,25.9094812121212,1.16411481074109e-05,88.6406507299122,0,0,1,0,47942,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100013,0.00084010919999999,0.84,0.1596,3,0.5,"0: Broadleaf",2,TRUE,1658961954.1,423.474333333333,419.907666666667,25.9076444444444,25.5331666666667,417.472,25.3594111111111,500.060555555556,89.9880333333333,0.0450210555555556,25.9080444444444,24.9810777777778,999.9,0,0,10011.1111111111,0,0.27582,3.56655666666667,434.737444444444,430.910222222222,0.374494777777778,419.907666666667,25.5331666666667,2.33137777777778,2.29767888888889,19.8948666666667,19.6601444444444,0.00100013,0,0,0,830.444444444444,0.00100013,-20.8888888888889,-0.944444444444444,35.812,41,37.937,42.0206666666667,38.444,0,0,0,1658961957.7,0,829.5,-34.8376071213134,-5.09401692454008,-15.9615384615385,15,0,"--:--:--",1657551626.5,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,3.576613,0.0729766604127535,0.0993199487061889,1,830.397058823529,-13.0557677817907,12.1672048434479,0,0.37513595,-0.00687928705441029,0.00250688315393836,1,2,3,"2/3",2.97381,2.69862,0.0908501,0.0914173,0.108409,0.108457,35438.2,38738.4,35319.7,38662.9,44634.4,49776.7,55202.8,62007.4,1.9948,1.8704,0.0371337,0,24.3687,999.9,59.26,28.47,25.6808,56.7843,46.262,1,-0.0985772,-0.257081,20.1311,5.19932,12.004,4.9756,3.2934,9999,9999,9999,624.2,1.8631,1.86804,1.8678,1.86896,1.86981,1.86584,1.86691,1.86829,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.002,0.5483,3.63462916503237,0.00562675187832594,2.30191766742704e-07,-2.9562642023804e-10,-0.0444080539591939,-0.0177651730019769,0.00205025422474956,-1.68839994778259e-05,-3,1845,1,26,23505.5,23505.5,1.04126,2.61719,1.54785,2.31079,1.34644,2.34985,32.9092,24.2364,18,500.742,419.741,25,26.0151,30.0001,25.9661,25.9114,20.8718,0,100,25,419.897,28.5824,102.408,103.216,6
7,1658961961.6,30,2022-07-27 17:46:01,17:46:01,5,"e_n_639_69","ozzie",1658961958.8,0.00064521094744813,0.64521094744813,-6.147423618863,423.489103859778,588.077723399786,52.9471655544117,38.1285445789788,0.0570230249774062,3.52621909435825,0.0565156521794361,0.0353674916262141,0.00015962074799999,25.7678706198043,25.7678706198043,3.32818717871767,69.5033528959959,2.33262392302742,3.35613150421381,0.995563255690244,-28.4538027824626,26.8294747477999,1.623018503372,-0.00114991054268642,-6.22321460461538,0.643493038228237,-6.147423618863,430.953502836364,434.746963636364,-0.00176913752913908,66.33,0.64521094744813,25.5323230279676,25.9094563636364,-7.76596007663617e-06,88.6406507299122,0,0,1,0,47987,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100013,0.00084010919999999,0.84,0.1596,3,0.5,"0: Broadleaf",2,TRUE,1658961958.8,423.4891,419.9188,25.90817,25.53209,417.4869,25.3599,500.017,89.98872,0.04557895,25.909,24.97897,999.9,0,0,9957,0,0.27582,3.570321,434.7528,430.9213,0.3760769,419.9188,25.53209,2.331443,2.297602,19.89531,19.65958,0.00100013,0,0,0,836.05,0.00100013,-24.4,-1.4,35.8435,40.9499,37.9184,41.906,38.4559,0,0,0,1658961963.1,0,830.28,27.6538451532658,-67.884615164184,-18.1,15,0,"--:--:--",1657551626.5,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,3.57379375,-0.118346228893067,0.0903999348364671,1,829.588235294118,1.97096988370061,13.4587991052843,0,0.3752512,-0.00301114446529173,0.00257227343219961,1,2,3,"2/3",2.97402,2.69972,0.0908445,0.0914033,0.108399,0.108452,35438.7,38738.6,35319.9,38662.6,44634.9,49777.4,55202.9,62008,1.9946,1.8706,0.0367761,0,24.3708,999.9,59.26,28.47,25.6837,57.0343,46.4303,1,-0.0987602,-0.256209,20.1316,5.19932,12.0064,4.976,3.2936,9999,9999,9999,624.2,1.86316,1.86798,1.86783,1.86896,1.86981,1.86587,1.86691,1.86829,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.002,0.5481,3.63462916503237,0.00562675187832594,2.30191766742704e-07,-2.9562642023804e-10,-0.0444080539591939,-0.0177651730019769,0.00205025422474956,-1.68839994778259e-05,-3,1845,1,26,23505.6,23505.5,1.04126,2.61475,1.54785,2.31079,1.34644,2.3877,32.9092,24.2364,18,500.61,419.855,25.0001,26.0151,30,25.9666,25.9114,20.8707,0,100,25,419.897,28.5824,102.409,103.217,6
8,1658961966.6,35,2022-07-27 17:46:06,17:46:06,5,"e_n_639_69","ozzie",1658961964.1,0.00064303194104721,0.643031941047216,-6.18530808991556,423.488114983487,589.831157058411,53.1054175021044,38.1287303735129,0.0567912462008869,3.53455399010325,0.0562891454330947,0.0352254575101226,0.00015962074799999,25.7710824466098,25.7710824466098,3.32882086932714,69.4933702338741,2.33262342970445,3.35661289969705,0.996197439622691,-28.3577086001822,26.7424283592724,1.61398352045477,-0.00113709970703723,-6.23261850039201,0.646179773770736,-6.18530808991556,430.919378957576,434.739121212121,-0.0024687845488122,66.33,0.643031941047216,25.5319894105429,25.9078218181818,-9.4694128417519e-06,88.6406507299122,0,0,1,0,47964,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100013,0.00084010919999999,0.84,0.1596,3,0.5,"0: Broadleaf",2,TRUE,1658961964.1,423.488111111111,419.913222222222,25.9079777777778,25.5303666666667,417.486,25.3597,500.068888888889,89.9894777777778,0.0454701333333333,25.9114222222222,24.9793888888889,999.9,0,0,9990.55555555556,0,0.27582,3.57486888888889,434.751888888889,430.914555555556,0.377605444444444,419.913222222222,25.5303666666667,2.33144444444444,2.29746444444444,19.8953222222222,19.6586333333333,0.00100013,0,0,0,835.111111111111,0.00100013,-13.7777777777778,-0.0555555555555556,35.812,40.7218888888889,37.8331111111111,41.5761111111111,38.3191111111111,0,0,0,1658961967.9,0,830.24,12.1923065638184,70.5000007320671,-17.88,15,0,"--:--:--",1657551626.5,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,3.5705575,0.00021275797372645,0.0820799407818378,1,830.823529411765,31.5813593622244,12.8943001275194,0,0.3753811,0.00814147091932416,0.00268655787951794,1,2,3,"2/3",2.97373,2.69982,0.0908605,0.0913924,0.108413,0.108442,35438.1,38739.5,35319.9,38663,44634.1,49778,55202.7,62007.9,1.9946,1.8704,0.0377893,0,24.3708,999.9,59.26,28.47,25.6843,57.0743,46.4784,1,-0.0986179,-0.254466,20.1315,5.20172,12.0064,4.9756,3.2934,9999,9999,9999,624.2,1.86319,1.86798,1.86783,1.8689,1.86981,1.86584,1.86691,1.86829,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.003,0.5484,3.63462916503237,0.00562675187832594,2.30191766742704e-07,-2.9562642023804e-10,-0.0444080539591939,-0.0177651730019769,0.00205025422474956,-1.68839994778259e-05,-3,1845,1,26,23505.7,23505.6,1.04126,2.61353,1.54785,2.31079,1.34644,2.4231,32.9092,24.2364,18,500.632,419.741,25.0002,26.0173,30.0001,25.9683,25.9114,20.8708,0,100,25,419.897,28.5824,102.409,103.217,6
9,1658961971.6,40,2022-07-27 17:46:11,17:46:11,5,"e_n_639_69","ozzie",1658961968.8,0.0006425104094591,0.6425104094591,-6.20611780864886,423.482003851757,590.548741990404,53.1700911050397,38.1282274012677,0.0567460144641682,3.53491389804369,0.0562447599255646,0.0351976414893026,0.00015962074799999,25.7711175043767,25.7711175043767,3.32882778677521,69.4945928397486,2.33265172986422,3.35659457023255,0.996176056910986,-28.3347090571463,26.7208951299825,1.61251926871937,-0.0011350376964998,-6.25039964875428,0.644811059787864,-6.20611780864886,430.869495563636,434.704151515152,-0.00292950875212202,66.33,0.6425104094591,25.5318256779256,25.9074327272727,-2.35583399430368e-05,88.6406507299122,0,0,1,0,48376,"-","-",0,0,0,0,"-","-",0,0,0,0.5,0,0,0,0,0,0,"-",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100013,0.00084010919999999,0.84,0.1596,3,0.5,"0: Broadleaf",2,TRUE,1658961968.8,423.482,419.8962,25.90826,25.53146,417.4797,25.35998,500.0837,89.98956,0.04549947,25.91133,24.97837,999.9,0,0,9992,0,0.27582,3.585622,434.7455,430.8978,0.3768045,419.8962,25.53146,2.331474,2.297565,19.89552,19.65933,0.00100013,0,0,0,823.05,0.00100013,-10.45,-1.2,35.781,40.5184,37.7311,41.281,38.1997,0,0,0,1658961972.7,0,828.86,-75.5000009597889,96.5384622567739,-14.76,15,0,"--:--:--",1657551626.5,1657551629,0,0.403,0.009,9.41,0.087,417,17,1.61,0.59,3.576119,0.233290131332066,0.0865932733761694,1,829.470588235294,-30.8174183581557,13.8669842646177,0,0.37613345,0.0136403752345212,0.00308854593579243,1,2,3,"2/3",2.97386,2.69955,0.0908417,0.0914177,0.108404,0.108437,35438.7,38738,35319.8,38662.6,44634.6,49778.1,55202.8,62007.7,1.995,1.8702,0.0365376,0,24.3708,999.9,59.285,28.48,25.707,57.0543,46.4663,1,-0.0984959,-0.253377,20.1317,5.19932,12.0088,4.9756,3.2936,9999,9999,9999,624.2,1.86313,1.86798,1.8678,1.8689,1.86981,1.86584,1.86691,1.86829,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.002,0.5482,3.63462916503237,0.00562675187832594,2.30191766742704e-07,-2.9562642023804e-10,-0.0444080539591939,-0.0177651730019769,0.00205025422474956,-1.68839994778259e-05,-3,1845,1,26,23505.8,23505.7,1.04126,2.61475,1.54785,2.31079,1.34644,2.42798,32.9092,24.2451,18,500.894,419.644,25.0001,26.0173,30.0002,25.9683,25.9135,20.8694,0,100,25,419.897,28.5824,102.409,103.216,6
