"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","week"
1,1664396000.5,0,2022-09-28 15:13:20,15:13:20,5,"a_y_105_86","stan",1664395997.75,0.00057252137943557,0.572521379435575,-1.93567097682439,421.992802399372,501.184495542235,45.7457888518981,38.5175395633436,0.0339660085013989,2.77150992276391,0.0337364362260403,0.0211057693105335,0.000159630324,25.6082416211713,25.06815,3.19261970876682,50.6371354343819,1.68502688300064,3.32765048525342,1.50759282576617,-25.2481928331088,104.144097140365,7.98176934858319,86.8778332861637,-1.91115548977318,0.434384532524162,-1.93567097682439,427.603012796277,429.959242424242,0.0018247183501282,64.7476454064337,0.572521379435575,17.9547395146253,18.4986018181818,0.0172279844134996,103.13281682281,0,0,1,0,48364,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664395997.75,421.9928,419.9197,18.46092,17.94936,425.2703,18.59522,500.0767,91.17532,0.10002722,25.76515,25.06815,999.9,0,0,10008.36,0,0.281038,2.073135,429.9299,427.5947,0.5115507,419.9197,17.94936,1.683178,1.63654,14.74214,14.30721,0.00100019,0,0,0,977.85,0.00100019,-8,-1.15,34.5124,37.9874,36.3498,38.1248,36.1498,0,0,0,1664396004.9,0,0,"--:--:--",1663859321.1,1663859315.6,0,0.196,-0.001,-5.941,-0.174,1500,17,0.13,0.04,2.0974895,0.0137315572232642,0.0400881537333662,1,0.5175803,-0.0701331332082564,0.0154729216491262,1,2,2,"2/2",2.98395,2.71564,0.096158,0.0943264,0.0904582,0.0868148,28622,28865.2,29427.8,29472.9,35471.1,35772.2,41462.1,41987.9,1.97595,1.9204,0.0519827,0,24.2116,999.9,45.9,30.6,22.1993,63.555,29.363,1,-0.115785,-0.156392,20.4043,5.22762,12.0099,4.992,3.29,9999,9999,9999,272.3,1.86707,1.86618,1.86565,1.86554,1.86737,1.86995,1.86858,1.87,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.278,-0.1339,-1.92453920502661,-0.00347257097684806,7.72441730366012e-07,-2.05239627175517e-10,-0.183758547028732,-0.0110408779173583,0.00111002731767336,-2.00728681126501e-05,4,2317,1,22,8944.7,8944.7,1.03271,2.20581,1.39648,2.33643,1.49536,2.47192,34.4636,16.0233,18,527.208,447.493,25.3681,25.9766,29.9977,26.0659,26.0225,20.6887,24.8883,52.0145,25.3904,420,17.9789,100.649,100.852,7
2,1664396005.5,5,2022-09-28 15:13:25,15:13:25,5,"a_y_105_86","stan",1664396003,0.00057983133232149,0.579831332321495,-2.00905322424902,422.046558053991,503.075143647364,45.9178063741582,38.5219830045654,0.0345791797678651,2.76731540642561,0.0343409173796062,0.0214843432977667,0.000159630324,25.6073758272884,25.0640777777778,3.19184507676577,50.8410741337452,1.691949756032,3.32791898058855,1.49989532073377,-25.5705617553779,104.797088403784,8.04388029392283,87.2705665726533,-1.94533631690151,0.483758142308887,-2.00905322424902,427.63903015912,430.057636363636,0.00761123889270752,64.7476454064337,0.579831332321495,17.9675720008058,18.5587157575758,0.0121166672136661,103.13281682281,0,0,1,0,48326,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664396003,422.046555555556,419.957333333333,18.5369888888889,17.9672888888889,425.324222222222,18.6705888888889,500.042888888889,91.1742,0.100049888888889,25.7665111111111,25.0640777777778,999.9,0,0,9983.75,0,0.281038,2.08934111111111,430.017777777778,427.640888888889,0.569719555555556,419.957333333333,17.9672888888889,1.69009444444444,1.63815,14.8057555555556,14.3224333333333,0.00100019,0,0,0,963.388888888889,0.00100019,8.16666666666667,-0.777777777777778,34.444,37.8956666666667,36.2844444444444,38.0206666666667,36.083,0,0,0,1664396009.7,0,0,"--:--:--",1663859321.1,1663859315.6,0,0.196,-0.001,-5.941,-0.174,1500,17,0.13,0.04,2.1033895,-0.195743189493438,0.0363920410220422,0,0.52990375,0.122664247654784,0.02710795733982,0,0,2,"0/2",2.984,2.71547,0.0961695,0.0943327,0.0906523,0.0868272,28621.9,28865.7,29428.2,29473.6,35463.7,35772.5,41462.5,41988.9,1.97617,1.92065,0.0507049,0,24.2243,999.9,45.9,30.5,22.074,63.565,29.371,1,-0.116545,-0.125929,20.4044,5.22717,12.0099,4.99155,3.29,9999,9999,9999,272.3,1.86708,1.86618,1.86566,1.86555,1.86738,1.86994,1.86859,1.87,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.277,-0.1333,-1.92453920502661,-0.00347257097684806,7.72441730366012e-07,-2.05239627175517e-10,-0.183758547028732,-0.0110408779173583,0.00111002731767336,-2.00728681126501e-05,4,2317,1,22,8944.7,8944.8,1.03271,2.20581,1.39648,2.33765,1.49536,2.48291,34.4408,16.0146,18,527.316,447.607,25.3528,25.9728,29.9988,26.0615,26.0177,20.6905,24.8883,52.0145,25.3262,420,17.9683,100.65,100.855,7
3,1664396010.5,10,2022-09-28 15:13:30,15:13:30,5,"a_y_105_86","stan",1664396007.7,0.00057084613675822,0.570846136758224,-1.9986375322011,422.093402475108,503.812180790342,45.9822991890241,38.5239298658411,0.034156681913378,2.77132733097398,0.0339245192477806,0.0212235517386926,0.000159630324,25.6132716926573,25.05583,3.19027665951805,50.941329771697,1.69560967993352,3.32855401995336,1.49466697958454,-25.1743146310377,106.662227754266,8.17498397797177,89.6630567315241,-1.99552957557499,0.517197552899249,-1.9986375322011,427.632904201767,430.079793939394,-0.00104153519951601,64.7476454064337,0.570846136758224,17.9695959348991,18.5926751515151,0.00649175061528159,103.13281682281,0,0,1,0,48411,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664396007.7,422.0934,419.961,18.57821,17.96918,425.3711,18.71143,500.063,91.16883,0.09990256,25.76973,25.05583,999.9,0,0,10007.995,0,0.281038,2.132466,430.0834,427.6453,0.6090322,419.961,17.96918,1.693753,1.638229,14.8393,14.32317,0.00100019,0,0,0,975.75,0.00100019,-11.05,-0.9,34.437,37.8685,36.2748,37.9685,36.0872,0,0,0,1664396015.1,0,0,"--:--:--",1663859321.1,1663859315.6,0,0.196,-0.001,-5.941,-0.174,1500,17,0.13,0.04,2.10503926829268,0.0166400696864116,0.0311347863948807,1,0.544817951219512,0.401242432055749,0.0424576376265436,0,1,2,"1/2",2.98397,2.71577,0.0961688,0.0943331,0.0907591,0.0868253,28622.4,28865.4,29428.6,29473.3,35460.1,35772.1,41463.3,41988.4,1.9761,1.92057,0.0502057,0,24.235,999.9,45.9,30.5,22.0718,63.485,29.4712,1,-0.116712,-0.0577315,20.4061,5.22747,12.0099,4.99205,3.29,9999,9999,9999,272.3,1.86708,1.86617,1.86566,1.86555,1.86737,1.86993,1.86858,1.86998,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.277,-0.1331,-1.92453920502661,-0.00347257097684806,7.72441730366012e-07,-2.05239627175517e-10,-0.183758547028732,-0.0110408779173583,0.00111002731767336,-2.00728681126501e-05,4,2317,1,22,8944.8,8944.9,1.03271,2.20459,1.39648,2.33765,1.49536,2.45728,34.4408,16.0146,18,527.226,447.526,25.3132,25.9694,29.9995,26.0572,26.0133,20.6897,24.8883,52.0145,25.2705,420,17.9598,100.651,100.853,7
4,1664396015.5,15,2022-09-28 15:13:35,15:13:35,5,"a_y_105_86","stan",1664396013,0.00055933966892644,0.559339668926447,-1.93813933106915,422.071224631922,502.767168457474,45.8877527288132,38.5226029163342,0.033491736831997,2.76731309216224,0.033268172050698,0.0208125693950531,0.000159630324,25.6206561000729,25.0626888888889,3.19158091514715,51.0043069642617,1.69815243337723,3.32942948243,1.49342848176992,-24.6668793996563,106.146353942563,8.14770923600291,89.6273434092335,-1.98842897489668,0.540974890268532,-1.93813933106915,427.65808344305,430.041648484849,-0.00326318991613467,64.7476454064337,0.559339668926447,17.9686251390681,18.6128690909091,0.0019031162155033,103.13281682281,0,0,1,0,48335,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664396013,422.071222222222,419.959333333333,18.6057333333333,17.9687111111111,425.349111111111,18.7386666666667,500.054444444444,91.1703111111111,0.100073288888889,25.7741666666667,25.0626888888889,999.9,0,0,9984.16222222222,0,0.281038,2.11200444444444,430.073111111111,427.643555555556,0.637010444444444,419.959333333333,17.9687111111111,1.69628888888889,1.63821222222222,14.8625222222222,14.3230222222222,0.00100019,0,0,0,972.722222222222,0.00100019,-7.94444444444444,-1.05555555555556,34.4232222222222,38.0205555555556,36.326,38.1455555555556,36.229,0,0,0,1664396019.9,0,0,"--:--:--",1663859321.1,1663859315.6,0,0.196,-0.001,-5.941,-0.174,1500,17,0.13,0.04,2.102841,0.178878123827393,0.0268337758058757,0,0.5809613,0.495970063789866,0.048449065512247,0,0,2,"0/2",2.98393,2.71542,0.0961624,0.0943278,0.0908322,0.0868295,28623.1,28865.7,29429.1,29473.5,35457.9,35772.2,41464.1,41988.6,1.9763,1.9209,0.0499152,0,24.2452,999.9,45.9,30.5,22.073,63.675,29.6595,1,-0.117027,-0.0040659,20.4057,5.22358,12.0099,4.99115,3.28925,9999,9999,9999,272.3,1.86707,1.86616,1.86563,1.86554,1.86737,1.86993,1.86857,1.86997,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.278,-0.1329,-1.92453920502661,-0.00347257097684806,7.72441730366012e-07,-2.05239627175517e-10,-0.183758547028732,-0.0110408779173583,0.00111002731767336,-2.00728681126501e-05,4,2317,1,22,8944.9,8945,1.03394,2.20825,1.39648,2.33765,1.49536,2.42798,34.4408,16.0233,18,527.318,447.69,25.2643,25.9657,29.9996,26.0528,26.009,20.6939,24.8883,52.0145,25.2082,420,17.9507,100.653,100.854,7
5,1664396020.5,20,2022-09-28 15:13:40,15:13:40,5,"a_y_105_86","stan",1664396017.7,0.00056156202993778,0.561562029937781,-1.9908815845848,422.042202458726,504.729157884424,46.0677580170363,38.5207348379459,0.0336820371542063,2.77056823259292,0.0334561975429826,0.0209302878848734,0.000159630324,25.6213877718581,25.05689,3.19047819394366,51.0416413650085,1.69951364840369,3.32966104332372,1.49096454553996,-24.7648855202562,107.312631024435,8.22736274746306,90.7752678819657,-1.99741960443814,0.553104913888256,-1.9908815845848,427.613215992667,430.046339393939,-0.00014242336701443,64.7476454064337,0.561562029937781,17.9689566482994,18.6261781818182,0.00053037194709434,103.13281682281,0,0,1,0,48568,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664396017.7,422.0422,419.9257,18.62027,17.96899,425.3199,18.75309,500.0669,91.17226,0.09997442,25.77534,25.05689,999.9,0,0,10003.14,0,0.281038,2.116635,430.05,427.6093,0.6512616,419.9257,17.96899,1.697649,1.638273,14.87496,14.32359,0.00100019,0,0,0,978.4,0.00100019,1.2,2.5,34.437,38.1685,36.375,38.2935,36.331,0,0,0,1664396024.7,0,0,"--:--:--",1663859321.1,1663859315.6,0,0.196,-0.001,-5.941,-0.174,1500,17,0.13,0.04,2.1123625,0.0783309568480211,0.0208393819186174,1,0.60975695,0.370875782363977,0.0367600720292752,0,1,2,"1/2",2.98368,2.71545,0.0961616,0.0943291,0.0908723,0.0868327,28622.7,28865.5,29428.7,29473.3,35455.7,35771.9,41463.4,41988.4,1.97605,1.9212,0.0485405,0,24.2548,999.9,45.9,30.5,22.0736,63.415,29.8117,1,-0.117144,0.0590142,20.4056,5.22388,12.0099,4.99125,3.28933,9999,9999,9999,272.3,1.86707,1.86616,1.86567,1.86554,1.86737,1.86994,1.86857,1.86997,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.278,-0.1328,-1.92453920502661,-0.00347257097684806,7.72441730366012e-07,-2.05239627175517e-10,-0.183758547028732,-0.0110408779173583,0.00111002731767336,-2.00728681126501e-05,4,2317,1,22,8945,8945.1,1.03394,2.20947,1.39648,2.33765,1.49536,2.42188,34.4408,16.0146,18,527.113,447.839,25.2056,25.9618,29.9999,26.0484,26.0046,20.6952,24.8883,52.0145,25.1514,420,17.8801,100.652,100.853,7
6,1664396025.5,25,2022-09-28 15:13:45,15:13:45,5,"a_y_105_86","stan",1664396023,0.00056742816923811,0.567428169238115,-1.96847810696665,422.037557990575,502.630402404402,45.8748736698259,38.5191973349081,0.0340697532511982,2.77083145100023,0.0338387254404975,0.021169829597352,0.000159630324,25.6218646235561,25.0537666666667,3.18988439642197,51.0626694452613,1.70042254331779,3.33006981771806,1.48946185310418,-25.0235822634009,108.098777927276,8.2868035084805,91.3621588026797,-1.94161493375001,0.562151144753751,-1.96847810696665,427.683881902283,430.082248484848,0.00139325125062702,64.7476454064337,0.567428169238115,17.9688647755103,18.6350806060606,0.00025043534835942,103.13281682281,0,0,1,0,48480,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664396023,422.037555555556,419.992666666667,18.6307666666667,17.9688666666667,425.315111111111,18.7634666666667,500.085666666667,91.1695111111111,0.1000847,25.7774111111111,25.0537666666667,999.9,0,0,10004.9944444444,0,0.281038,2.04509111111111,430.049888888889,427.677555555556,0.661880777777778,419.992666666667,17.9688666666667,1.69855555555556,1.63821333333333,14.8832444444444,14.3230222222222,0.00100019,0,0,0,960.166666666667,0.00100019,-9.61111111111111,-2.61111111111111,34.479,38.3331111111111,36.437,38.4581111111111,36.4163333333333,0,0,0,1664396030.1,0,0,"--:--:--",1663859321.1,1663859315.6,0,0.196,-0.001,-5.941,-0.174,1500,17,0.13,0.04,2.1035375,-0.296606454033772,0.0358114873155249,0,0.639545975,0.206795020637897,0.020483934302872,0,0,2,"0/2",2.98391,2.71547,0.0961665,0.0943384,0.0909026,0.0868262,28622.5,28865.6,29428.5,29473.6,35454.4,35772.5,41463.2,41988.8,1.97652,1.92075,0.0482723,0,24.263,999.9,45.9,30.5,22.0737,63.335,29.9439,1,-0.117368,0.0857789,20.4061,5.22568,12.0099,4.9919,3.2897,9999,9999,9999,272.3,1.86707,1.86618,1.86563,1.86554,1.86737,1.86995,1.86858,1.86998,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.278,-0.1327,-1.92453920502661,-0.00347257097684806,7.72441730366012e-07,-2.05239627175517e-10,-0.183758547028732,-0.0110408779173583,0.00111002731767336,-2.00728681126501e-05,4,2317,1,22,8945.1,8945.2,1.03394,2.20947,1.39648,2.33765,1.49536,2.38159,34.4408,16.0146,18,527.391,447.534,25.1462,25.9591,29.9998,26.0444,26.0008,20.6961,25.186,52.0145,25.0978,420,17.843,100.651,100.854,7
7,1664396030.5,30,2022-09-28 15:13:50,15:13:50,5,"a_y_105_86","stan",1664396027.7,0.00057736324137425,0.577363241374257,-1.95090073154041,422.048602422514,500.272265361216,45.6595962265913,38.5201621375014,0.0346629731305502,2.77044871765143,0.0344238276830555,0.0215362408936944,0.000159630324,25.6173395344443,25.05845,3.19077481201187,51.0856373010645,1.70100780258085,3.32971827787183,1.48976700943102,-25.4617189446048,107.118314095367,8.21289561480244,89.8696503958887,-1.96746766914228,0.577721823605907,-1.95090073154041,427.651172404676,430.039151515152,-0.00090230370265776,64.7476454064337,0.577363241374257,17.9582120520537,18.6376266666667,5.98524782160643e-05,103.13281682281,0,0,1,0,48306,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664396027.7,422.0486,419.9804,18.6372,17.95691,425.3262,18.76985,500.0409,91.16948,0.10001341,25.77563,25.05845,999.9,0,0,10002.74,0,0.281038,2.068114,430.0637,427.6599,0.6802951,419.9804,17.95691,1.699143,1.637121,14.88861,14.31272,0.00100019,0,0,0,966.2,0.00100019,-11.8,-3.3,34.5124,38.4498,36.4937,38.5748,36.4874,0,0,0,1664396034.9,0,0,"--:--:--",1663859321.1,1663859315.6,0,0.196,-0.001,-5.941,-0.174,1500,17,0.13,0.04,2.08999097560976,-0.219328641114982,0.033088905207466,0,0.654514536585366,0.173343595818816,0.0174526896509833,0,0,2,"0/2",2.98405,2.71583,0.0961602,0.0943437,0.0909071,0.0867052,28622.7,28865.6,29428.5,29473.8,35454.3,35777.7,41463.3,41989.3,1.97665,1.92027,0.0477768,0,24.2701,999.9,45.9,30.5,22.0732,63.555,29.9199,1,-0.117665,0.109695,20.4061,5.22792,12.0099,4.99225,3.29,9999,9999,9999,272.3,1.86708,1.86616,1.86563,1.86554,1.86737,1.86993,1.86858,1.86999,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.278,-0.1326,-1.92453920502661,-0.00347257097684806,7.72441730366012e-07,-2.05239627175517e-10,-0.183758547028732,-0.0110408779173583,0.00111002731767336,-2.00728681126501e-05,4,2317,1,22,8945.2,8945.2,1.03394,2.21069,1.39648,2.33765,1.49536,2.34741,34.418,16.0058,18,527.438,447.213,25.0912,25.9558,29.9999,26.0406,25.997,20.6954,25.4639,52.0145,25.0392,420,17.8143,100.651,100.855,7
8,1664396035.5,35,2022-09-28 15:13:55,15:13:55,5,"a_y_105_86","stan",1664396033,0.00061690630166985,0.616906301669859,-1.94866484600323,422.033113527612,494.393075118619,45.1235375339191,38.5192026289018,0.0370723663774234,2.76856860010058,0.0367987772129517,0.0230236482161802,0.000159630324,25.6044503111944,25.0501222222222,3.18919164911453,51.0638203525662,1.7000857431986,3.32933519556604,1.48910590591593,-27.2055679036408,107.99888801639,8.28560602068333,89.0790857637563,-1.92358250920872,0.632715982533967,-1.94866484600323,427.700165326302,430.07683030303,0.00082882168895099,64.7476454064337,0.616906301669859,17.8852419426931,18.6144903030303,-0.00037730165797798,103.13281682281,0,0,1,0,48425,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664396033,422.033111111111,420.045555555555,18.6268777777778,17.8818777777778,425.310777777778,18.7596555555556,500.078222222222,91.1706222222222,0.0999473,25.7736888888889,25.0501222222222,999.9,0,0,9991.52777777778,0,0.281038,1.98766111111111,430.043666666667,427.693444444444,0.745014444444444,420.045555555555,17.8818777777778,1.69822555555556,1.6303,14.8802111111111,14.2482,0.00100019,0,0,0,971.388888888889,0.00100019,-2.72222222222222,0.944444444444444,34.562,38.604,36.5413333333333,38.7081111111111,36.5551111111111,0,0,0,1664396039.7,0,0,"--:--:--",1663859321.1,1663859315.6,0,0.196,-0.001,-5.941,-0.174,1500,17,0.13,0.04,2.0562115,-0.435380037523461,0.0504255330437865,0,0.683509325,0.351760694183865,0.0376191061140397,0,0,2,"0/2",2.98371,2.71551,0.096171,0.0943495,0.0908191,0.0863368,28622.4,28865,29428.5,29473.4,35457.7,35791.9,41463.3,41988.8,1.97672,1.92062,0.0466518,0,24.2762,999.9,45.9,30.5,22.0731,63.445,29.7396,1,-0.117668,0.144913,20.406,5.22747,12.0099,4.9924,3.29,9999,9999,9999,272.3,1.86708,1.86615,1.86562,1.86554,1.86737,1.86993,1.86857,1.86996,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.277,-0.1329,-1.92453920502661,-0.00347257097684806,7.72441730366012e-07,-2.05239627175517e-10,-0.183758547028732,-0.0110408779173583,0.00111002731767336,-2.00728681126501e-05,4,2317,1,22,8945.2,8945.3,1.03271,2.20581,1.39648,2.33765,1.49536,2.41089,34.418,16.0233,18,527.447,447.387,25.0337,25.9526,29.9999,26.0362,25.9921,20.6949,25.4639,52.0145,24.9887,420,17.8178,100.651,100.854,7
9,1664396040.5,40,2022-09-28 15:14:00,15:14:00,5,"a_y_105_86","stan",1664396037.7,0.00057475062166917,0.574750621669175,-2.00392773656292,422.058202474832,503.211999057239,45.9295493425191,38.5224181305298,0.0344690206807191,2.77100157334353,0.0342325809455068,0.0214164709229198,0.000159630324,25.6147046278467,25.04352,3.18793701302889,50.9607551345526,1.69650965719447,3.32905125270445,1.49142735583443,-25.3465024156106,108.865147279365,8.34439455600403,91.8631990500829,-2.01933065807657,0.65790351846356,-2.00392773656292,427.562988261128,430.015757575757,-0.00098228540512645,64.7476454064337,0.574750621669175,17.8091211514256,18.5648521212121,-0.0104271884058593,103.13281682281,0,0,1,0,48556,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664396037.7,422.0582,419.9684,18.58725,17.81251,425.3359,18.72038,500.0451,91.17282,0.09994263,25.77225,25.04352,999.9,0,0,10005.635,0,0.281038,2.089857,430.0516,427.5848,0.7747347,419.9684,17.81251,1.694653,1.624016,14.84752,14.18858,0.00100019,0,0,0,972,0.00100019,-18.4,-2.25,34.562,38.706,36.5872,38.8436,36.6124,0,0,0,1664396045.1,0,0,"--:--:--",1663859321.1,1663859315.6,0,0.196,-0.001,-5.941,-0.174,1500,17,0.13,0.04,2.0515735,-0.0526192120075079,0.0469824667588878,1,0.70913705,0.477958401500937,0.0484495176281199,0,1,2,"1/2",2.98394,2.71572,0.096166,0.0943366,0.0906544,0.0862686,28622.7,28865.6,29428.7,29473.6,35464.3,35794.8,41463.3,41989,1.9767,1.92083,0.0466034,0,24.2829,999.9,45.9,30.5,22.0719,63.425,29.5072,1,-0.118044,0.143369,20.4061,5.22732,12.0099,4.9922,3.29,9999,9999,9999,272.3,1.86707,1.86615,1.8656,1.86554,1.86737,1.8699,1.86855,1.86997,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.277,-0.1333,-1.92453920502661,-0.00347257097684806,7.72441730366012e-07,-2.05239627175517e-10,-0.183758547028732,-0.0110408779173583,0.00111002731767336,-2.00728681126501e-05,4,2317,1,22,8945.3,8945.4,1.03394,2.20215,1.39648,2.33765,1.49536,2.4707,34.418,16.0233,18,527.39,447.479,24.9799,25.9497,29.9999,26.0319,25.9882,20.6979,25.4639,52.0145,24.9454,420,17.8363,100.652,100.855,7
10,1664396045.5,45,2022-09-28 15:14:05,15:14:05,5,"a_y_105_86","stan",1664396043,0.00058907352816374,0.589073528163745,-1.98685379419125,422.013113573282,500.333344270299,45.6671362443246,38.5185808124576,0.0352513257001254,2.7725873689081,0.0350042136435826,0.0218996910232665,0.000159630324,25.607658373497,25.0427777777778,3.18779599373743,50.8606449473532,1.69285524842871,3.32841876106962,1.49494074530872,-25.9781425920211,108.559240343578,8.31602280478638,90.8972801866671,-1.98916422747996,0.633433778866171,-1.98685379419125,427.553645315212,429.982345454545,-0.00031967494319523,64.7476454064337,0.589073528163745,17.8009412614774,18.5364139393939,-0.00551920399235889,103.13281682281,0,0,1,0,48345,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664396043,422.013111111111,419.947111111111,18.5470777777778,17.8011333333333,425.290666666667,18.6805666666667,500.052333333333,91.1734888888889,0.0999326555555556,25.7690444444444,25.0427777777778,999.9,0,0,10014.92,0,0.281038,2.06595444444444,429.988111111111,427.558,0.745933111111111,419.947111111111,17.8011333333333,1.69100333333333,1.62299222222222,14.8140666666667,14.1788555555556,0.00100019,0,0,0,963.5,0.00100019,-6.5,1.94444444444444,34.604,38.8331111111111,36.6387777777778,38.979,36.6801111111111,0,0,0,1664396049.9,0,0,"--:--:--",1663859321.1,1663859315.6,0,0.196,-0.001,-5.941,-0.174,1500,17,0.13,0.04,2.05415780487805,0.0814875261324067,0.0441687549045203,1,0.732405146341463,0.314401944250871,0.0402168824303626,0,1,2,"1/2",2.98403,2.71575,0.0961626,0.0943411,0.0905619,0.0862522,28623.2,28865.7,29429,29473.8,35468.5,35795.7,41464,41989.2,1.9768,1.9207,0.0452138,0,24.2896,999.9,45.9,30.5,22.0727,63.435,29.387,1,-0.118293,0.142549,20.4062,5.22732,12.0099,4.99205,3.29,9999,9999,9999,272.3,1.86707,1.86616,1.8656,1.86554,1.86737,1.8699,1.86855,1.86998,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.278,-0.1336,-1.92453920502661,-0.00347257097684806,7.72441730366012e-07,-2.05239627175517e-10,-0.183758547028732,-0.0110408779173583,0.00111002731767336,-2.00728681126501e-05,4,2317,1,22,8945.4,8945.5,1.03394,2.20337,1.39648,2.33887,1.49536,2.46826,34.3952,16.0233,18,527.421,447.368,24.9362,25.9465,29.9999,26.028,25.9839,20.6977,25.4639,52.0145,24.9021,420,17.844,100.653,100.855,7
