"obs","time..2","elapsed","date","hhmmss..5","averaging","machine","id","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","week"
35,1664396875.5,615.400000095367,2022-09-28 15:27:55,15:27:55,5,"albert","a_n_140_127",1664396872.7,0.00071500626983327,0.715006269833276,-2.57009770526536,422.778303187361,506.622877315166,46.1951129454394,38.5499596270141,0.0430198960166382,2.76855540430359,0.042651949626825,0.0266902646106751,0.00159617556,25.3090993767095,25.01196,3.18194554754886,51.7057101448069,1.69425828603442,3.27673342323215,1.48768726151444,-31.5317764996475,73.6321336405768,5.64033219833605,47.7422855148253,-2.55837658452059,0.719029125163802,-2.57009770526536,427.641344735209,430.778981818182,0.0003950965335299,64.0280333012394,0.715006269833276,17.7345683536411,18.5769084848485,-5.04497954529838e-05,95.6300347253571,0,0,1,0,48375,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664396872.7,422.7783,420.0733,18.58097,17.73425,419.5068,18.36405,500.0488,91.08247,0.09997559,25.50528,25.01196,999.9,0,0,10001.12,0,0.27582,2.705031,430.7828,427.6575,0.8467291,420.0733,17.73425,1.692399,1.615279,14.82689,14.10534,0.0100011,0,0,0,558.915,0.0100011,1.045,-1.1,34.6499,39.3434,36.9311,39.4123,37.2934,0,0,0,1664396892.8,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,2.71895585365854,0.0625085017421669,0.0346103485141549,1,0.833829804878049,0.114521163763067,0.0125942506050734,0,1,2,"1/2",2.98065,2.72821,0.0869302,0.0874809,0.0904703,0.0882589,27410.4,27006.9,30544.7,29837.6,38326.2,35810.4,46709.7,44361.9,1.88797,1.89688,0.0576675,0,24.0524,999.9,44,30.5,21.1774,63.3786,18.6899,1,-0.115224,-0.0279766,20.264,5.2411,11.968,4.9736,3.291,9999,9999,9999,391.4,4.97276,1.87685,1.87493,1.87778,1.87453,1.87806,1.87519,1.87633,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.272,0.2168,1.8598592277843,0.00397418092864432,-1.62375209953986e-06,4.11245981050926e-10,-0.0132598739934633,0.00504794527397165,0.00036504560249317,2.32079280191164e-06,0,2115,1,22,8929.2,8929.2,1.10474,2.55127,1.39893,2.33887,1.44897,2.47559,34.8066,15.8745,18,490.352,467.305,24.5821,25.5681,29.9999,25.4419,25.5237,22.1507,21.8825,62.4005,24.5817,420.1,17.7001,100.957,102.017,7
36,1664396880.5,620.400000095367,2022-09-28 15:28:00,15:28:00,5,"albert","a_n_140_127",1664396878,0.00071052679580762,0.710526795807622,-2.46993913168539,422.758780839245,503.407505426108,45.9032099702954,38.5492565654615,0.0427857553146393,2.76862189715076,0.0424217935854416,0.0265460633230093,0.00159617556,25.3030518305206,25.0010444444444,3.17987559016368,51.7025033865395,1.69342082512808,3.27531688836745,1.4864547650356,-31.3342316951161,74.176552164273,5.68137914206461,48.5252957867815,-2.49139262362823,0.713237673626224,-2.46993913168539,427.738648910329,430.75643030303,-0.00014387172806835,64.0280333012394,0.710526795807622,17.731904191207,18.5690181818182,-5.76400660631521e-05,95.6300347253571,0,0,1,0,48401,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664396878,422.758777777778,420.131222222222,18.5712666666667,17.7313666666667,419.487333333333,18.3545333333333,500.053777777778,91.0850111111111,0.0999821111111111,25.498,25.0010444444444,999.9,0,0,10001.2333333333,0,0.27582,2.62768777777778,430.758777777778,427.715111111111,0.839891222222222,420.131222222222,17.7313666666667,1.69156333333333,1.61506,14.8192222222222,14.1032777777778,0.0100011,0,0,0,561.272222222222,0.0100011,-6.88888888888889,-2.27777777777778,34.5762222222222,39.1802222222222,36.8538888888889,39.222,37.222,0,0,0,1664396898.2,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,2.70201463414634,-0.39784160278746,0.0530391866682279,0,0.839566926829268,0.0554499512195117,0.00983083018698714,1,1,2,"1/2",2.98066,2.72831,0.0869313,0.0874689,0.0904512,0.088253,27410.9,27007.1,30545.4,29837.3,38328,35810.2,46710.8,44361.3,1.88815,1.89683,0.057891,0,24.0553,999.9,44.1,30.5,21.2267,63.7186,18.8942,1,-0.115422,-0.0716776,20.2638,5.2411,11.968,4.9735,3.291,9999,9999,9999,391.4,4.97276,1.87683,1.87496,1.87777,1.87454,1.87808,1.87516,1.87635,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.272,0.2167,1.8598592277843,0.00397418092864432,-1.62375209953986e-06,4.11245981050926e-10,-0.0132598739934633,0.00504794527397165,0.00036504560249317,2.32079280191164e-06,0,2115,1,22,8929.3,8929.3,1.10474,2.55615,1.39893,2.34009,1.44897,2.4585,34.8066,15.8657,18,490.432,467.255,24.572,25.566,29.9999,25.4398,25.5216,22.1526,21.8825,62.4005,24.5773,420.1,17.7001,100.96,102.016,7
37,1664397303,1042.90000009537,2022-09-28 15:35:03,15:35:03,5,"albert","a_y_350_102",1664397300.25,0.00057193530391648,0.57193530391648,-2.63743713110238,422.914303269199,534.295666630815,48.7148346065078,38.5595497459296,0.0341538481965582,2.76989622217507,0.0339216048591917,0.0212217373916042,0.00159617556,25.4536289861278,25.02438,3.18430223034945,51.1972838575608,1.68810807599946,3.29726100450182,1.49619415434999,-25.2223469027168,87.5211978041843,6.70497629262273,69.0054233696503,-2.61061562413378,0.572088875848107,-2.63743713110238,427.690208577073,430.911751515151,8.81171466622737e-05,64.0527937189571,0.57193530391648,17.8413884940468,18.5149581818182,-7.21035417769376e-06,95.7035499240398,0,0,1,0,48358,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664397300.25,422.9143,420.0723,18.51487,17.84117,419.6423,18.29933,500.0713,91.07586,0.09993956,25.61047,25.02438,999.9,0,0,10009.76,0,0.330984,2.841844,430.8921,427.703,0.6737078,420.0723,17.84117,1.686258,1.624899,14.7705,14.197,0.0100011,0,0,0,668.955,0.0100011,-4.305,-1.29,33.7185,38.3247,36.2872,37.8747,36.6621,0,0,0,1664397320.6,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,2.827839,0.0488469793620972,0.0198039996970309,1,0.6749106,-0.0118232870544098,0.0013368663882378,1,2,2,"2/2",2.98072,2.72828,0.0869668,0.0874868,0.0902728,0.088652,27416.4,27006.2,30552.3,29836.5,38344.4,35794.1,46721.6,44361.3,1.88725,1.89935,0.0514463,0,24.1728,999.9,44.6,30.2,21.1067,63.4186,19.1747,1,-0.119995,-0.120438,20.2661,5.24035,11.968,4.9732,3.291,9999,9999,9999,391.5,4.97277,1.87683,1.875,1.87779,1.87454,1.87814,1.87521,1.87636,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.272,0.2156,1.8598592277843,0.00397418092864432,-1.62375209953986e-06,4.11245981050926e-10,-0.0132598739934633,0.00504794527397165,0.00036504560249317,2.32079280191164e-06,0,2115,1,22,8936.4,8936.3,1.10596,2.56226,1.39893,2.34009,1.44897,2.44141,34.6235,15.8394,18,489.286,468.069,24.8888,25.4988,30.0002,25.347,25.4266,22.1746,20.9214,63.1656,24.8724,420.1,17.7705,100.983,102.014,7
38,1664397308,1047.90000009537,2022-09-28 15:35:08,15:35:08,5,"albert","a_y_350_102",1664397305.5,0.00057115398112662,0.57115398112663,-2.5928770152396,422.93311432417,532.345418398745,48.5353589661607,38.55994587902,0.0341266745812461,2.76761798740114,0.0338946098264449,0.0212048495490371,0.00159617556,25.4480973480233,25.0191222222222,3.1833043860682,51.2113277917893,1.68800748346068,3.29616035406001,1.49529690260752,-25.1878905676844,87.3943364520212,6.70040215658935,68.9084442164861,-2.61663046689843,0.572110971242514,-2.5928770152396,427.722960877374,430.890933333333,-8.94585482610294e-05,64.0527937189571,0.57115398112663,17.8408081052348,18.5134,2.15847622175427e-06,95.7035499240398,0,0,1,0,48435,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664397305.5,422.933111111111,420.083888888889,18.5144,17.8406666666667,419.661,18.2988444444444,500.066111111111,91.0726555555556,0.100025355555556,25.6048444444444,25.0191222222222,999.9,0,0,9996.66666666667,0,0.330984,2.8492,430.911111111111,427.714555555556,0.673744111111111,420.083888888889,17.8406666666667,1.68615555555556,1.62479777777778,14.7695666666667,14.196,0.0100011,0,0,0,670.222222222222,0.0100011,-8.72222222222222,-2.08333333333333,33.9164444444444,38.472,36.3885555555555,38.0414444444445,36.75,0,0,0,1664397325.4,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,2.8355312195122,0.0429142160278733,0.0197968757322132,1,0.674317463414634,-0.00703898257839686,0.00102089855442037,1,2,2,"2/2",2.9808,2.72828,0.0869655,0.087481,0.0902693,0.0886512,27416.5,27006.2,30552.4,29836.4,38344.4,35794.2,46721.5,44361.3,1.88717,1.89948,0.0513718,0,24.1754,999.9,44.6,30.2,21.1054,63.4286,18.8942,1,-0.120495,-0.133962,20.2662,5.24035,11.968,4.97325,3.291,9999,9999,9999,391.5,4.9728,1.87692,1.87501,1.87787,1.87459,1.87819,1.87529,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.272,0.2156,1.8598592277843,0.00397418092864432,-1.62375209953986e-06,4.11245981050926e-10,-0.0132598739934633,0.00504794527397165,0.00036504560249317,2.32079280191164e-06,0,2115,1,22,8936.4,8936.4,1.10596,2.56104,1.39893,2.34009,1.44897,2.37061,34.6006,15.8307,18,489.245,468.131,24.8622,25.4986,30.0001,25.347,25.4245,22.1765,20.9214,63.1656,24.8536,420.1,17.7618,100.983,102.014,7
39,1664397313,1052.90000009537,2022-09-28 15:35:13,15:35:13,5,"albert","a_y_350_102",1664397310.2,0.00056992754363877,0.569927543638774,-2.66381013483248,422.932303298695,535.860970812333,48.8569761001107,38.5607360112548,0.0340687171925621,2.76692996455318,0.0338373800293116,0.0211690161557785,0.00159617556,25.4442029215283,25.01481,3.18248619746049,51.2188068348658,1.68783378411056,3.29533991206061,1.49465241334994,-25.1338046744699,87.3901794373891,6.70146282823696,68.9594337667161,-2.63128930367762,0.570823073443093,-2.66381013483248,427.691510819501,430.945090909091,0.00016555100911731,64.0527937189571,0.569927543638774,17.8398094895245,18.5110309090909,-3.61289539349367e-06,95.7035499240398,0,0,1,0,48489,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664397310.2,422.9323,420.0647,18.51208,17.83983,419.6602,18.29656,500.0425,91.07469,0.10003397,25.60065,25.01481,999.9,0,0,9992.385,0,0.330984,2.867618,430.9094,427.6947,0.6722428,420.0647,17.83983,1.68598,1.624757,14.76796,14.19563,0.0100011,0,0,0,666.47,0.0100011,-6.095,-1.625,33.8374,38.5621,36.406,38.1623,36.7749,0,0,0,1664397330.2,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,2.84065365853659,0.195301672473868,0.0220286366567832,0,0.673531780487805,-0.00538022299651549,0.00078945360889344,1,1,2,"1/2",2.98086,2.72836,0.0869731,0.0874863,0.0902631,0.0886528,27416.2,27005.8,30552.4,29836.1,38344.6,35793.6,46721.4,44360.6,1.88727,1.89942,0.0511296,0,24.1779,999.9,44.6,30.2,21.1047,63.2886,18.7019,1,-0.11997,-0.143565,20.2662,5.2408,11.968,4.97335,3.291,9999,9999,9999,391.5,4.97277,1.87689,1.875,1.87781,1.87456,1.87816,1.8753,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.273,0.2155,1.8598592277843,0.00397418092864432,-1.62375209953986e-06,4.11245981050926e-10,-0.0132598739934633,0.00504794527397165,0.00036504560249317,2.32079280191164e-06,0,2115,1,22,8936.5,8936.5,1.10596,2.55005,1.39893,2.34009,1.44897,2.40356,34.6006,15.8394,18,489.3,468.099,24.8436,25.4967,30.0001,25.347,25.4245,22.1774,21.2057,63.1656,24.8369,420.1,17.7582,100.983,102.013,7
40,1664397318,1057.90000009537,2022-09-28 15:35:18,15:35:18,5,"albert","a_y_350_102",1664397315.5,0.00057004934858736,0.570049348587368,-2.60164692836463,422.945892103272,532.994362133081,48.5966072559319,38.5627632660034,0.0340620493444237,2.77016558199647,0.0338310705192554,0.0211650408963049,0.00159617556,25.4384107754467,25.0172444444444,3.18294807933695,51.2318129275297,1.68766850944602,3.29418073069818,1.49527956989093,-25.1391762727029,86.2435150781964,6.60569059483067,67.7116255758842,-2.59852460749521,0.579077037234604,-2.60164692836463,427.735917510482,430.914563636364,-5.21362381718199e-05,64.0527937189571,0.570049348587368,17.837015507435,18.50836,3.47889234536912e-07,95.7035499240398,0,0,1,0,48508,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664397315.5,422.945888888889,420.121777777778,18.5098888888889,17.8279111111111,419.673777777778,18.2944111111111,500.038333333333,91.0767222222222,0.0998655777777778,25.5947222222222,25.0172444444444,999.9,0,0,10011.2555555556,0,0.330984,2.82428777777778,430.922333333333,427.747666666667,0.681985222222222,420.121777777778,17.8279111111111,1.68582111111111,1.62370666666667,14.7664666666667,14.1856555555556,0.0100011,0,0,0,673.35,0.0100011,-6.67777777777778,-0.938888888888889,34.0343333333333,38.6594444444444,36.5066666666667,38.319,36.8678888888889,0,0,0,1664397335.6,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,2.84792195121951,0.0210756794425082,0.0237563862756032,1,0.674423926829268,0.0155099372822312,0.00483495921434732,1,2,2,"2/2",2.98084,2.7283,0.0869722,0.0874988,0.0902497,0.0885022,27416.6,27005.7,30552.7,29836.4,38345.6,35799.9,46721.9,44361,1.88722,1.89957,0.0507943,0,24.1794,999.9,44.6,30.2,21.1035,63.2086,18.8141,1,-0.120556,-0.145449,20.2663,5.2405,11.968,4.9733,3.291,9999,9999,9999,391.5,4.97278,1.87688,1.875,1.87783,1.87455,1.87815,1.87528,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.272,0.2154,1.8598592277843,0.00397418092864432,-1.62375209953986e-06,4.11245981050926e-10,-0.0132598739934633,0.00504794527397165,0.00036504560249317,2.32079280191164e-06,0,2115,1,22,8936.6,8936.5,1.10596,2.54639,1.39893,2.34009,1.44897,2.49268,34.6006,15.8482,18,489.272,468.195,24.8279,25.4967,30,25.3468,25.4245,22.1752,21.2057,63.1656,24.8198,420.1,17.7606,100.984,102.014,7
41,1664397323,1062.90000009537,2022-09-28 15:35:23,15:35:23,5,"albert","a_y_350_102",1664397320.2,0.00056350905817621,0.563509058176211,-2.58082969389635,422.93260320281,533.444466487085,48.6383196180373,38.5620855099166,0.0336576344428812,2.76789723385915,0.0334319047296556,0.0209150950341826,0.00159617556,25.435363945526,25.01355,3.18224716338992,51.2087907710148,1.686437369125,3.29325755155217,1.49580979426493,-24.8507494655709,86.0195266810177,6.5936548947125,67.7640282857193,-2.61103625924553,0.605783745831448,-2.58082969389635,427.711623329518,430.865096969697,-0.00015732868291243,64.0527937189571,0.563509058176211,17.7812113607663,18.4843212121212,-0.00562371030796699,95.7035499240398,0,0,1,0,48359,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664397320.2,422.9326,420.1071,18.49613,17.78271,419.6604,18.28094,500.0525,91.07784,0.10001013,25.59,25.01355,999.9,0,0,9997.745,0,0.330984,2.825548,430.9026,427.7128,0.7134247,420.1071,17.78271,1.684589,1.61961,14.75513,14.14666,0.0100011,0,0,0,672.175,0.0100011,-5.06,-0.57,33.8872,38.7623,36.5184,38.4247,36.8998,0,0,0,1664397340.4,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,2.84307365853659,-0.104562648083625,0.0289657812209003,0,0.68414912195122,0.139009045296166,0.0174943863012767,0,0,2,"0/2",2.98076,2.72837,0.0869653,0.0874861,0.0901676,0.0884254,27416.7,27006,30552.6,29836.3,38349.1,35802.9,46721.8,44360.9,1.8875,1.8995,0.0500865,0,24.1808,999.9,44.6,30.2,21.1048,63.5786,19.0745,1,-0.12018,-0.138576,20.2663,5.24005,11.968,4.97315,3.291,9999,9999,9999,391.5,4.97278,1.87687,1.875,1.87781,1.87455,1.87812,1.87524,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.272,0.2149,1.8598592277843,0.00397418092864432,-1.62375209953986e-06,4.11245981050926e-10,-0.0132598739934633,0.00504794527397165,0.00036504560249317,2.32079280191164e-06,0,2115,1,22,8936.7,8936.6,1.10596,2.55249,1.39893,2.34009,1.44897,2.48901,34.6006,15.8482,18,489.407,468.133,24.8131,25.4967,30.0001,25.3448,25.4228,22.1762,21.2057,63.1656,24.8047,420.1,17.7659,100.984,102.014,7
42,1664397328,1067.90000009537,2022-09-28 15:35:28,15:35:28,5,"albert","a_y_350_102",1664397325.5,0.00057706451243602,0.57706451243602,-2.61174172003571,422.914225458229,531.974966553503,48.504280033807,38.5603671443503,0.0344770896220853,2.76810739058408,0.0342402940956266,0.0214213232329449,0.00159617556,25.4217650218069,25.0014444444444,3.17995142287521,51.1735560180539,1.68428806205771,3.29132503800107,1.4956633608175,-25.4485449984285,86.3568603310232,6.61827799710188,67.5281895052566,-2.57097660910344,0.594172664411085,-2.61174172003571,427.720623630537,430.910193939394,0.00016195585923485,64.0527937189571,0.57706451243602,17.7733591255638,18.4648921212121,-0.00170160218914234,95.7035499240398,0,0,1,0,48430,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664397325.5,422.914222222222,420.131,18.4725777777778,17.7728444444444,419.642,18.2578444444444,500.073444444444,91.0775,0.100249111111111,25.5801111111111,25.0014444444444,999.9,0,0,9999.02222222222,0,0.330984,2.78324888888889,430.873555555556,427.732888888889,0.699714333333333,420.131,17.7728444444444,1.68243555555556,1.61870666666667,14.7353111111111,14.1380555555556,0.0100011,0,0,0,670.222222222222,0.0100011,-8.43888888888889,-2.00555555555556,34.0274444444444,38.9094444444444,36.5972222222222,38.5554444444444,36.965,0,0,0,1664397345.2,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,2.8310656097561,-0.277717003484316,0.037126487293771,0,0.691001658536585,0.140335170731709,0.017819966902887,0,0,2,"0/2",2.98077,2.72849,0.0869732,0.0874999,0.0901017,0.0884121,27416.9,27005.7,30553.2,29836.4,38352.4,35803.5,46722.4,44361.1,1.88745,1.89933,0.0504404,0,24.1808,999.9,44.6,30.2,21.1054,63.5586,19.2268,1,-0.120368,-0.169594,20.2663,5.2408,11.968,4.97355,3.291,9999,9999,9999,391.5,4.97279,1.87692,1.875,1.87785,1.87455,1.8782,1.87529,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.272,0.2145,1.8598592277843,0.00397418092864432,-1.62375209953986e-06,4.11245981050926e-10,-0.0132598739934633,0.00504794527397165,0.00036504560249317,2.32079280191164e-06,0,2115,1,22,8936.8,8936.7,1.10596,2.56226,1.39893,2.34009,1.44897,2.44995,34.6006,15.8394,18,489.38,468.017,24.7987,25.4967,30.0002,25.3448,25.4224,22.1731,21.2057,63.1656,24.8026,420.1,17.7659,100.985,102.014,7
43,1664397333,1072.90000009537,2022-09-28 15:35:33,15:35:33,5,"albert","a_y_350_102",1664397330.2,0.00057825568803046,0.578255688030468,-2.5597673257056,422.939603162862,529.505538132037,48.2784368425057,38.5621328749938,0.0345013652885985,2.76969506137159,0.0342643723430954,0.0214363897442555,0.00159617556,25.4092801084588,25.00559,3.18073743773804,51.1733572858913,1.68305805879311,3.28893421901231,1.49767937894493,-25.5010758421436,83.9595372275926,6.43059965110863,64.8906572121176,-2.59243897614914,0.584599548373265,-2.5597673257056,427.731565560151,430.859175757576,-0.00014420880881388,64.0527937189571,0.578255688030468,17.7708631431586,18.4550175757576,-0.00044634542817905,95.7035499240398,0,0,1,0,48518,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664397330.2,422.9396,420.1257,18.45935,17.77086,419.6674,18.2449,500.058,91.07661,0.09984306,25.56787,25.00559,999.9,0,0,10008.49,0,0.330984,2.813828,430.8935,427.7269,0.6884858,420.1257,17.77086,1.681214,1.61851,14.72407,14.13617,0.0100011,0,0,0,669.695,0.0100011,-3.41,-0.685,34.0623,38.9873,36.6622,38.6687,36.9935,0,0,0,1664397350.6,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,2.81766073170732,-0.154562926829269,0.0343835649473552,0,0.695063536585366,0.0357944529616712,0.0148821626314903,1,1,2,"1/2",2.98084,2.72826,0.0869644,0.0874884,0.0900684,0.0884084,27417.4,27005.4,30553.3,29835.8,38354.2,35803,46722.9,44360.3,1.88743,1.8993,0.0499748,0,24.1796,999.9,44.6,30.2,21.1065,62.9086,19.0385,1,-0.120363,-0.181465,20.2663,5.24065,11.968,4.9732,3.291,9999,9999,9999,391.5,4.97279,1.87684,1.875,1.87779,1.87454,1.87812,1.87525,1.87636,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.272,0.2144,1.8598592277843,0.00397418092864432,-1.62375209953986e-06,4.11245981050926e-10,-0.0132598739934633,0.00504794527397165,0.00036504560249317,2.32079280191164e-06,0,2115,1,22,8936.9,8936.8,1.10596,2.5647,1.39893,2.34009,1.44897,2.37915,34.6006,15.8307,18,489.366,468.001,24.7963,25.4964,30,25.3448,25.4224,22.1724,21.2057,63.1656,24.7955,420.1,17.7659,100.986,102.012,7
44,1664397338,1077.90000009537,2022-09-28 15:35:38,15:35:38,5,"albert","a_y_350_102",1664397335.5,0.00057588807185703,0.575888071857034,-2.55398331913408,422.875669841407,529.520565505073,48.27972207116,38.5562358491687,0.0344052260870711,2.76924214878947,0.0341695089498405,0.02137698657904,0.00159617556,25.4050127165241,24.9913888888889,3.17804555218554,51.1661171897365,1.6823312601947,3.2879791404851,1.49571429199084,-25.3966639688952,85.3355819283314,6.53643471500569,66.4769488500019,-2.54310492680012,0.579193829160625,-2.55398331913408,427.725409879895,430.838763636364,0.00140040448099166,64.0527937189571,0.575888071857034,17.7694508917882,18.4495109090909,-0.00025754054691801,95.7035499240398,0,0,1,0,48240,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664397335.5,422.875666666667,420.118111111111,18.4514111111111,17.7692666666667,419.603777777778,18.2371444444444,500.046777777778,91.0763555555556,0.0999371444444445,25.5629777777778,24.9913888888889,999.9,0,0,10005.8444444444,0,0.330984,2.75759222222222,430.824888888889,427.718222222222,0.682138444444444,420.118111111111,17.7692666666667,1.68048777777778,1.61836333333333,14.7173555555556,14.1347555555556,0.0100011,0,0,0,672.438888888889,0.0100011,-4.24444444444444,-0.977777777777778,34.2011111111111,39.0622222222222,36.6664444444445,38.847,37.062,0,0,0,1664397355.4,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,2.79812325,-0.183760412757973,0.0341883541858554,0,0.696340525,-0.127201542213884,0.0125843449551168,0,0,2,"0/2",2.98086,2.72831,0.0869634,0.087495,0.0900515,0.088403,27417.2,27005.6,30553.1,29836.1,38354.6,35803.4,46722.5,44360.5,1.88717,1.8994,0.0490807,0,24.1776,999.9,44.6,30.2,21.1028,63.6386,18.6659,1,-0.120412,-0.490158,20.2652,5.2408,11.968,4.97335,3.291,9999,9999,9999,391.5,4.97277,1.87684,1.875,1.87777,1.87454,1.87811,1.87525,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.272,0.2142,1.8598592277843,0.00397418092864432,-1.62375209953986e-06,4.11245981050926e-10,-0.0132598739934633,0.00504794527397165,0.00036504560249317,2.32079280191164e-06,0,2115,1,22,8936.9,8936.9,1.10596,2.55249,1.39893,2.34009,1.44897,2.40479,34.6006,15.8394,18,489.222,468.065,24.8013,25.4945,30.0001,25.3436,25.4224,22.173,21.2057,63.1656,24.9178,420.1,17.7659,100.985,102.013,7
