"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","week"
26,1663788025.6,504.599999904633,2022-09-21 14:20:25,14:20:25,5,"a_n_105_124","stan",1663788023.1,0.00029942862792733,0.299428627927333,-0.694102010854741,420.722445310862,471.622067813917,42.7590097815602,38.1442608013565,0.0176728267225041,2.75918930972179,0.01761018083965,0.0110119729123606,0.000159630324,25.5400443413103,25.0787222222222,3.19463155986762,51.3585025361996,1.69462878154817,3.29960707159195,1.50000277831945,-13.2048024915954,80.8821896746684,6.22248227292645,73.9000290863235,-0.707686284897952,0.30482600994362,-0.694102010854741,427.893194623973,428.740909090909,0.00013447704816436,64.7477821642859,0.299428627927333,18.33713138854,18.6902265734266,-7.9528606251695e-05,94.79099881946,0,0,1,0,48053,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663788023.1,420.722444444444,420.027222222222,18.6913666666667,18.3324666666667,424.485,18.8456333333333,500.075333333333,90.5636777777778,0.100039422222222,25.6224555555556,25.0787222222222,999.9,0,0,10002.9177777778,0,0.281038,0.695227777777778,428.736,427.871,0.358905222222222,420.027222222222,18.3324666666667,1.69276222222222,1.66025666666667,14.8302,14.5297222222222,0.00100019,0,0,0,560.388888888889,0.00100019,-8.83333333333333,-1.88888888888889,34.937,38.5206666666667,36.847,38.972,36.625,0,0,0,1663788027.6,0,0,"--:--:--",1662142938.1,1662142938.1,0,0.077,-0.133,-3.393,-0.24,419,24,0.26,0.23,0.70736165,-0.0267792720450299,0.0244858332690048,1,0.358133475,0.00123209380862972,0.00233605547865948,1,2,2,"2/2",2.98355,2.71569,0.0953387,0.0936668,0.0905205,0.0874037,28651.6,28867.2,29433.5,29454.9,35480.6,35728.9,41475.6,41964.7,1.97535,1.8889,0.0421926,0,24.3956,999.9,42.8,31.5,21.9358,63.8418,29.4511,1,-0.0917531,0.516898,20.3516,5.22837,12.0099,4.99225,3.29,9999,9999,9999,253.2,1.86772,1.86679,1.86624,1.86615,1.86798,1.87043,1.86916,1.87057,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.762,-0.1543,-2.1637151379282,-0.00412533899921261,9.58208691027247e-07,-2.67151215424902e-10,-0.192332526386058,-0.0122523700372516,0.0011762516042584,-2.22278819166664e-05,3,2353,1,24,27418.1,27418.1,1.0376,2.22778,1.39648,2.34253,1.49536,2.47559,37.2659,24.0087,18,529.253,430.569,24.5576,26.2702,30.0002,26.3314,26.2866,20.7838,20.132,21.6014,24.4673,420,18.258,100.676,100.794,6
27,1663788030.6,509.599999904633,2022-09-21 14:20:30,14:20:30,5,"a_n_105_124","stan",1663788027.8,0.00031089743488277,0.310897434882772,-0.778848321440286,420.725400971965,476.806710909839,43.2290530051535,38.1445148381535,0.0182975857145475,2.75788213938705,0.01823040968869,0.0114000209070373,0.000159630324,25.5429249311647,25.09855,3.19840769306133,51.3199052876018,1.69396571317176,3.30079664738003,1.50444197988957,-13.7105768783302,78.7989855474393,6.06587879798334,71.1544470974164,-0.744854039936233,0.321328289432791,-0.778848321440286,427.808996785017,428.759963636364,0.00020220250771955,64.7477821642859,0.310897434882772,18.3096960407599,18.6764076923077,-9.41044028219438e-05,94.79099881946,0,0,1,0,48102,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663788027.8,420.7254,419.9939,18.68406,18.30572,424.4881,18.8384,500.0654,90.56376,0.09992408,25.62853,25.09855,999.9,0,0,9995.178,0,0.281038,0.7314575,428.736,427.8256,0.3783524,419.9939,18.30572,1.6921,1.657836,14.82414,14.50716,0.00100019,0,0,0,557.95,0.00100019,-0.75,-0.55,34.8874,38.4185,36.7748,38.856,36.5559,0,0,0,1663788033,0,0,"--:--:--",1662142938.1,1662142938.1,0,0.077,-0.133,-3.393,-0.24,419,24,0.26,0.23,0.715003073170732,0.017136898954704,0.0244356004436852,1,0.362730926829268,0.063312459930314,0.00897005530991525,1,2,2,"2/2",2.98323,2.71521,0.0953412,0.0936752,0.0904688,0.0873376,28651.8,28866.7,29433.7,29454.6,35482.9,35731.2,41475.9,41964.2,1.97508,1.88945,0.042744,0,24.3987,999.9,42.8,31.5,21.9356,63.8218,29.6434,1,-0.0919792,0.645858,20.3505,5.22403,12.0099,4.99105,3.28925,9999,9999,9999,253.2,1.86778,1.86683,1.86628,1.86615,1.86799,1.87043,1.86913,1.87057,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.763,-0.1544,-2.1637151379282,-0.00412533899921261,9.58208691027247e-07,-2.67151215424902e-10,-0.192332526386058,-0.0122523700372516,0.0011762516042584,-2.22278819166664e-05,3,2353,1,24,27418.2,27418.2,1.0376,2.2229,1.39648,2.34253,1.49536,2.46094,37.2659,24.0087,18,529.027,430.855,24.4637,26.2647,30,26.3266,26.2813,20.7816,20.132,21.6014,24.3723,420,18.3025,100.677,100.793,6
28,1663788035.6,514.599999904633,2022-09-21 14:20:35,14:20:35,5,"a_n_105_124","stan",1663788033.1,0.00030574760375692,0.305747603756928,-0.71783528639285,420.755778671539,472.653961687763,42.8522955718681,38.1470429800718,0.0179754069790876,2.75976476861811,0.0179106152917798,0.0111999362784466,0.000159630324,25.5318988391813,25.0980666666667,3.19831559750481,51.309648619274,1.69237169097005,3.298349796795,1.50594390653475,-13.4834693256805,77.0653795092994,5.92799329346691,69.5100631074098,-0.747960991581157,0.313173062009486,-0.71783528639285,427.846043892459,428.724915151515,-0.00032367215085004,64.7477821642859,0.305747603756928,18.2984862485217,18.6597335664336,-0.00017991733461675,94.79099881946,0,0,1,0,48159,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663788033.1,420.755777777778,420.016444444444,18.6665888888889,18.2978444444444,424.518444444444,18.8210555555556,500.065333333333,90.5631444444444,0.100002477777778,25.6160333333333,25.0980666666667,999.9,0,0,10006.3811111111,0,0.281038,0.739471555555556,428.759222222222,427.845,0.368741888888889,420.016444444444,18.2978444444444,1.69050555555556,1.65711111111111,14.8095,14.5003888888889,0.00100019,0,0,0,560.777777777778,0.00100019,-8.22222222222222,-3,34.833,38.319,36.722,38.708,36.5,0,0,0,1663788037.8,0,0,"--:--:--",1662142938.1,1662142938.1,0,0.077,-0.133,-3.393,-0.24,419,24,0.26,0.23,0.718170975,0.146293091932457,0.0263806526032692,0,0.365919225,0.0649153058161345,0.00943718248866551,1,1,2,"1/2",2.98353,2.71552,0.0953395,0.0936737,0.0904173,0.0873363,28652.1,28867.6,29434,29455.4,35485.5,35732.2,41476.5,41965.5,1.97558,1.8891,0.0423118,0,24.4023,999.9,42.8,31.5,21.9356,63.5318,29.5793,1,-0.0919792,0.754006,20.3502,5.22568,12.0099,4.9913,3.2895,9999,9999,9999,253.2,1.86775,1.86683,1.86626,1.86615,1.868,1.87044,1.8691,1.87057,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.763,-0.1545,-2.1637151379282,-0.00412533899921261,9.58208691027247e-07,-2.67151215424902e-10,-0.192332526386058,-0.0122523700372516,0.0011762516042584,-2.22278819166664e-05,3,2353,1,24,27418.3,27418.3,1.0376,2.22534,1.39648,2.34253,1.49536,2.47803,37.2659,24.0087,18,529.318,430.614,24.3597,26.2597,30,26.3222,26.2769,20.7817,20.132,21.6014,24.2732,420,18.3326,100.678,100.796,6
29,1663788040.6,519.599999904633,2022-09-21 14:20:40,14:20:40,5,"a_n_105_124","stan",1663788037.8,0.0003012994986371,0.301299498637104,-0.742619809740585,420.733800927543,475.781443343944,43.1362679295384,38.1454262618302,0.0177130893328958,2.75926224402907,0.0176501598882345,0.0110369851688654,0.000159630324,25.5267851376554,25.09327,3.19740175409974,51.300542587802,1.69143649466762,3.29711229032849,1.50596525943212,-13.2873078898963,76.8242438199331,5.91019053749597,69.4472860978568,-0.729941154820844,0.303285315253718,-0.742619809740585,427.839060956507,428.745951515151,0.00015472517489874,64.7477821642859,0.301299498637104,18.2982371025249,18.6535629370629,-8.14756785714945e-05,94.79099881946,0,0,1,0,48022,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663788037.8,420.7338,420.0111,18.65609,18.29899,424.4962,18.81064,500.0737,90.56406,0.09998025,25.60971,25.09327,999.9,0,0,10003.307,0,0.281038,0.7225373,428.7323,427.8402,0.3570884,420.0111,18.29899,1.689571,1.657232,14.80096,14.50153,0.00100019,0,0,0,553.65,0.00100019,-7.6,-2.1,34.7748,38.2436,36.6622,38.5934,36.4496,0,0,0,1663788042.6,0,0,"--:--:--",1662142938.1,1662142938.1,0,0.077,-0.133,-3.393,-0.24,419,24,0.26,0.23,0.71956485,0.135311234521574,0.0266708277426386,0,0.3660511,0.00252243151969822,0.00936094024337299,1,1,2,"1/2",2.98374,2.71586,0.095343,0.0936749,0.0903959,0.0873435,28652.1,28867.6,29434,29455.4,35486,35732.1,41476.2,41965.6,1.97565,1.88888,0.0415668,0,24.4069,999.9,42.8,31.5,21.9365,63.9318,29.6394,1,-0.0921443,0.818303,20.35,5.22822,12.0099,4.99215,3.29,9999,9999,9999,253.2,1.86779,1.86684,1.86624,1.86615,1.86798,1.87043,1.86912,1.87057,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.763,-0.1545,-2.1637151379282,-0.00412533899921261,9.58208691027247e-07,-2.67151215424902e-10,-0.192332526386058,-0.0122523700372516,0.0011762516042584,-2.22278819166664e-05,3,2353,1,24,27418.4,27418.4,1.0376,2.22534,1.39648,2.34253,1.49536,2.46216,37.2659,23.9999,18,529.317,430.445,24.2532,26.2547,29.9999,26.3167,26.2722,20.7817,20.132,21.6014,24.1788,420,18.3528,100.678,100.796,6
30,1663788045.6,524.599999904633,2022-09-21 14:20:45,14:20:45,5,"a_n_105_124","stan",1663788043.1,0.00029644155928041,0.296441559280411,-0.685290728551583,420.698667521643,471.619269732478,42.7585041842831,38.141880304743,0.0174292533757328,2.75836723548908,0.0173683011043999,0.0108606466576148,0.000159630324,25.5179870050172,25.0893666666667,3.19665827368644,51.3160481284088,1.69093283558295,3.29513455781261,1.50572543810349,-13.0730727642661,75.8763369325335,5.83874934332655,68.6421731419179,-0.719659676567692,0.298255674999569,-0.685290728551583,427.812381019277,428.679133333333,-0.00619166756513387,64.7477821642859,0.296441559280411,18.2998800175144,18.6491804195804,-3.89418680460455e-05,94.79099881946,0,0,1,0,48101,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663788043.1,420.698666666667,419.985777777778,18.6507111111111,18.2995444444444,424.461222222222,18.8053,500.092444444444,90.5631444444445,0.100038611111111,25.5996,25.0893666666667,999.9,0,0,9998.11444444444,0,0.281038,0.713036333333333,428.694111111111,427.814333333333,0.351172555555556,419.985777777778,18.2995444444444,1.68906888888889,1.65726333333333,14.7963111111111,14.5018,0.00100019,0,0,0,554.611111111111,0.00100019,9.33333333333333,1.05555555555556,34.75,38.1732222222222,36.597,38.472,36.3956666666667,0,0,0,1663788048,0,0,"--:--:--",1662142938.1,1662142938.1,0,0.077,-0.133,-3.393,-0.24,419,24,0.26,0.23,0.7271347,-0.0863644502814286,0.0160616206579535,1,0.36409375,-0.110651234521577,0.011089861650963,0,1,2,"1/2",2.98344,2.71558,0.0953321,0.0936715,0.0903827,0.0873424,28652.9,28867.6,29434.5,29455.3,35487.5,35732.1,41477.2,41965.6,1.97555,1.88923,0.0411794,0,24.4112,999.9,42.8,31.5,21.9368,63.8818,29.7796,1,-0.0927261,0.862677,20.3498,5.22882,12.0099,4.99225,3.29,9999,9999,9999,253.2,1.86778,1.86683,1.86621,1.86615,1.86799,1.87043,1.86913,1.87057,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.763,-0.1546,-2.1637151379282,-0.00412533899921261,9.58208691027247e-07,-2.67151215424902e-10,-0.192332526386058,-0.0122523700372516,0.0011762516042584,-2.22278819166664e-05,3,2353,1,24,27418.5,27418.5,1.0376,2.2229,1.39648,2.34253,1.49536,2.44751,37.2659,23.9999,18,529.21,430.62,24.155,26.2492,29.9999,26.3122,26.2679,20.7814,20.132,21.6014,24.0892,420,18.3756,100.68,100.796,6
31,1663788050.6,529.599999904633,2022-09-21 14:20:50,14:20:50,5,"a_n_105_124","stan",1663788047.8,0.00029370510328226,0.293705103282269,-0.657959769621547,420.658400821063,469.5816173154,42.5734081377571,38.1379106940266,0.0172939633802776,2.75853471521157,0.0172339555595133,0.0107765962494756,0.000159630324,25.5082543322428,25.07606,3.1941248454224,51.3396745320633,1.69065839447961,3.2930835847503,1.50346645094279,-12.952395054748,76.2998332957852,5.87027893493939,69.2178768063005,-0.687952637877171,0.294844618999968,-0.657959769621547,427.813749965072,428.629224242424,-0.00240053337424421,64.7477821642859,0.293705103282269,18.3000229746612,18.6459076923077,-9.51180125971509e-06,94.79099881946,0,0,1,0,48085,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663788047.8,420.6584,419.9818,18.64784,18.30068,424.4211,18.80248,500.0802,90.56241,0.10001495,25.58911,25.07606,999.9,0,0,9999.186,0,0.2846914,0.6768829,428.6519,427.8108,0.3471576,419.9818,18.30068,1.688794,1.657353,14.7938,14.50264,0.00100019,0,0,0,555.5,0.00100019,2.8,-0.5,34.6996,38.1124,36.562,38.3748,36.3624,0,0,0,1663788052.8,0,0,"--:--:--",1662142938.1,1662142938.1,0,0.077,-0.133,-3.393,-0.24,419,24,0.26,0.23,0.713222585365854,-0.193969003484321,0.0270748092928226,0,0.357565390243902,-0.0940621881533092,0.00969301597424547,1,1,2,"1/2",2.98339,2.71562,0.0953262,0.0936699,0.0903753,0.0873487,28653.4,28867.4,29434.7,29455.1,35488.2,35731.4,41477.8,41965.1,1.97565,1.8893,0.0398532,0,24.4151,999.9,42.8,31.5,21.9362,64.0118,29.8958,1,-0.0928735,0.882949,20.3498,5.22807,12.0099,4.9923,3.29,9999,9999,9999,253.2,1.86776,1.8668,1.86624,1.86615,1.86799,1.87043,1.8691,1.87057,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.762,-0.1546,-2.1637151379282,-0.00412533899921261,9.58208691027247e-07,-2.67151215424902e-10,-0.192332526386058,-0.0122523700372516,0.0011762516042584,-2.22278819166664e-05,3,2353,1,24,27418.5,27418.5,1.0376,2.229,1.39648,2.34253,1.49536,2.41455,37.2899,23.9999,18,529.233,430.627,24.0636,26.2447,29.9998,26.3076,26.263,20.7837,19.8459,21.6014,24.0096,420,18.3972,100.681,100.795,6
32,1663788055.6,534.599999904633,2022-09-21 14:20:55,14:20:55,5,"a_n_105_124","stan",1663788053.1,0.00029123086593614,0.291230865936146,-0.704488520823713,420.662556435251,474.268356059375,42.9981257543475,38.1381158381222,0.0171884215193147,2.75823994099024,0.0171291362300765,0.0107110195641202,0.000159630324,25.4936944311556,25.0565666666667,3.19041671842713,51.3802934664139,1.69046684372717,3.2901074121583,1.49994987469996,-12.843281187784,76.9253167047389,5.91800092389197,70.0001960711709,-0.696883174773106,0.286262692437019,-0.704488520823713,427.790721063265,428.651454545454,6.5318684186425e-05,64.7477821642859,0.291230865936146,18.3025980413322,18.645558041958,-6.27223832192447e-06,94.79099881946,0,0,1,0,48062,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663788053.1,420.662555555556,419.970888888889,18.6458111111111,18.3087444444444,424.425222222222,18.8004444444444,500.064444444444,90.5620222222222,0.0999947666666667,25.5738777777778,25.0565666666667,999.9,0,0,9997.48555555556,0,0.390174111111111,0.691602888888889,428.655333333333,427.803555555556,0.337058111111111,419.970888888889,18.3087444444444,1.68860222222222,1.65807555555556,14.7920333333333,14.5094111111111,0.00100019,0,0,0,555.833333333333,0.00100019,2.88888888888889,1.33333333333333,34.625,38.0068888888889,36.5,38.2568888888889,36.312,0,0,0,1663788057.6,0,0,"--:--:--",1662142938.1,1662142938.1,0,0.077,-0.133,-3.393,-0.24,419,24,0.26,0.23,0.703291707317073,-0.15631768641115,0.0247760477411236,0,0.349592048780488,-0.0729316306620209,0.0074770469681201,1,1,2,"1/2",2.98346,2.7156,0.0953298,0.0936716,0.0903757,0.0874261,28654,28867.9,29435.5,29455.6,35488.9,35728.9,41478.6,41965.8,1.9755,1.88918,0.0381023,0,24.4187,999.9,42.8,31.5,21.9358,63.9618,29.8197,1,-0.0934197,0.867955,20.3498,5.22837,12.0099,4.99245,3.29,9999,9999,9999,253.2,1.86775,1.8668,1.86623,1.86615,1.86798,1.87043,1.86908,1.87057,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.763,-0.1547,-2.1637151379282,-0.00412533899921261,9.58208691027247e-07,-2.67151215424902e-10,-0.192332526386058,-0.0122523700372516,0.0011762516042584,-2.22278819166664e-05,3,2353,1,24,27418.6,27418.6,1.0376,2.23022,1.39648,2.34253,1.49536,2.42188,37.2899,23.9999,18,529.088,430.519,23.9833,26.2392,29.9997,26.3026,26.2585,20.7853,19.8459,21.6014,23.9472,420,18.4197,100.683,100.797,6
33,1663788060.6,539.599999904633,2022-09-21 14:21:00,14:21:00,5,"a_n_105_124","stan",1663788057.8,0.00027717873937681,0.277178739376819,-0.641649880254124,420.647300800232,471.357008066697,42.7340882983195,38.1366535072357,0.0163910629639532,2.75893643372773,0.0163371547486518,0.0102155503009874,0.000159630324,25.4838827478094,25.04233,3.18771092036409,51.4356883178005,1.69091382054885,3.28743305640506,1.49679709981524,-12.2235824065177,77.0248955986846,5.92333370716846,70.7248065296594,-0.638150662485383,0.269404709920697,-0.641649880254124,427.866653763857,428.648812121212,0.00044214776554272,64.7477821642859,0.277178739376819,18.3309229393723,18.6569734265734,4.49878612708455e-05,94.79099881946,0,0,1,0,48102,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663788057.8,420.6473,420.0176,18.65078,18.33357,424.4099,18.80539,500.0727,90.56193,0.09989865,25.56018,25.04233,999.9,0,0,10001.615,0,0.3330298,0.6299712,428.6421,427.8617,0.3172147,420.0176,18.33357,1.689052,1.660323,14.79617,14.53036,0.00100019,0,0,0,557.25,0.00100019,-1.25,-0.9,34.5872,37.9622,36.4559,38.1561,36.2562,0,0,0,1663788063,0,0,"--:--:--",1662142938.1,1662142938.1,0,0.077,-0.133,-3.393,-0.24,419,24,0.26,0.23,0.6783561,-0.301469088180116,0.0380930221535388,0,0.3382968,-0.132640120075047,0.0137139816195006,0,0,2,"0/2",2.98334,2.7153,0.0953279,0.0936816,0.0904166,0.0874953,28654.3,28868,29435.7,29456,35487.5,35726.4,41478.9,41966,1.97567,1.88955,0.0375435,0,24.4213,999.9,42.8,31.5,21.9385,64.0018,29.8918,1,-0.0937475,0.815871,20.3497,5.22448,12.0099,4.99125,3.28933,9999,9999,9999,253.2,1.86778,1.86679,1.86623,1.86615,1.86798,1.87043,1.86912,1.87057,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.762,-0.1546,-2.1637151379282,-0.00412533899921261,9.58208691027247e-07,-2.67151215424902e-10,-0.192332526386058,-0.0122523700372516,0.0011762516042584,-2.22278819166664e-05,3,2353,1,24,27418.7,27418.7,1.0376,2.22778,1.39771,2.34253,1.49536,2.43286,37.2899,23.9999,18,529.161,430.704,23.9205,26.2346,29.9996,26.2979,26.2536,20.7844,19.5673,21.6014,23.9035,420,18.4312,100.684,100.797,6
34,1663788065.6,544.599999904633,2022-09-21 14:21:05,14:21:05,5,"a_n_105_124","stan",1663788063.1,0.00027349001782665,0.273490017826658,-0.69726214804899,420.638778649381,477.477770043746,43.2889416014292,38.1358225799313,0.0162157991227145,2.75705830826239,0.016162999767143,0.010106604260569,0.000159630324,25.4685251936107,25.0286555555556,3.1851138656577,51.5282372922739,1.69231528323508,3.28424835034834,1.49279858242261,-12.0609097861556,76.5785693757498,5.8921332062775,70.4099524261956,-0.692908138209886,0.25405972166195,-0.69726214804899,427.779216062231,428.632666666666,-0.00026420848816578,64.7477821642859,0.273490017826658,18.3534410940815,18.6749566433567,6.95090431884169e-05,94.79099881946,0,0,1,0,48044,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663788063.1,420.638777777778,419.935666666667,18.6662666666667,18.3671444444444,424.401222222222,18.8207444444444,500.098,90.5615222222222,0.100167844444444,25.5438555555556,25.0286555555556,999.9,0,0,9990.55444444444,0,0.472924222222222,0.703297888888889,428.64,427.793,0.299143222222222,419.935666666667,18.3671444444444,1.69044555555556,1.66335444444444,14.8089777777778,14.5586,0.00100019,0,0,0,560.055555555556,0.00100019,-14.5555555555556,-2.5,34.5482222222222,37.8956666666667,36.3956666666667,38.0552222222222,36.194,0,0,0,1663788067.8,0,0,"--:--:--",1662142938.1,1662142938.1,0,0.077,-0.133,-3.393,-0.24,419,24,0.26,0.23,0.673811682926829,-0.0578199512195118,0.0381561702291779,1,0.327581243902439,-0.182644243902439,0.0185506655022039,0,1,2,"1/2",2.98337,2.71551,0.0953273,0.0936641,0.0904842,0.0876282,28654.1,28868.3,29435.4,29455.7,35484.6,35721.1,41478.6,41966.1,1.97565,1.88948,0.0367388,0,24.4221,999.9,42.8,31.5,21.9347,63.9818,29.7436,1,-0.0943598,0.761912,20.3503,5.22613,12.0099,4.9918,3.2897,9999,9999,9999,253.2,1.86772,1.86682,1.86623,1.86615,1.86798,1.87043,1.86912,1.87057,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.762,-0.1544,-2.1637151379282,-0.00412533899921261,9.58208691027247e-07,-2.67151215424902e-10,-0.192332526386058,-0.0122523700372516,0.0011762516042584,-2.22278819166664e-05,3,2353,1,24,27418.8,27418.8,1.0376,2.22412,1.39648,2.34253,1.49536,2.45605,37.2899,24.0087,18,529.104,430.626,23.8794,26.2293,29.9996,26.2935,26.2492,20.787,19.5673,21.6014,23.871,420,18.3517,100.683,100.797,6
35,1663788070.6,549.599999904633,2022-09-21 14:21:10,14:21:10,5,"a_n_105_124","stan",1663788067.8,0.00026298595387807,0.262985953878073,-0.615993789231369,420.605700766077,471.780806704671,42.7726342313644,38.1329921413185,0.0156324363519255,2.75941533459117,0.0155834031437553,0.00974401951179447,0.000159630324,25.4575196461055,25.01701,3.18290359615096,51.6234916856507,1.69403929490542,3.28152792380042,1.48886430124555,-11.597680566023,76.3003883370327,5.86495950998811,70.5678269113218,-0.615839585309323,0.254089561932623,-0.615993789231369,427.860631624212,428.613721212121,-2.70468137192689e-05,64.7477821642859,0.262985953878073,18.3845518255796,18.6934482517483,0.000109370118651,94.79099881946,0,0,1,0,48224,0.00100019,0.00084015959999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663788067.8,420.6057,419.995,18.6852,18.38602,424.3682,18.8395,500.0505,90.56221,0.09988058,25.5299,25.01701,999.9,0,0,10004.417,0,2.304089,0.6108795,428.6145,427.8616,0.2991845,419.995,18.38602,1.692173,1.665081,14.82483,14.57463,0.00100019,0,0,0,549.7,0.00100019,-11.4,-2.7,34.4874,37.8246,36.3372,37.9748,36.1374,0,0,0,1663788072.6,0,0,"--:--:--",1662142938.1,1662142938.1,0,0.077,-0.133,-3.393,-0.24,419,24,0.26,0.23,0.65685495,-0.24384261163227,0.0565526801760756,0,0.313663975,-0.155551801125704,0.0164506140971811,0,0,2,"0/2",2.98361,2.71596,0.0953234,0.0936884,0.0905424,0.0876487,28655,28867.9,29436.2,29456,35483.3,35720.8,41479.8,41966.7,1.9758,1.88932,0.0356883,0,24.4221,999.9,42.8,31.5,21.9359,63.8718,29.7796,1,-0.0949644,0.706182,20.352,5.22837,12.0099,4.99205,3.29,9999,9999,9999,253.2,1.86773,1.86681,1.86622,1.86615,1.86798,1.87045,1.86914,1.87057,0,0,0,0,"00000000","iiiiiiii","off","off","off","off",0,100,100,-3.763,-0.1543,-2.1637151379282,-0.00412533899921261,9.58208691027247e-07,-2.67151215424902e-10,-0.192332526386058,-0.0122523700372516,0.0011762516042584,-2.22278819166664e-05,3,2353,1,24,27418.9,27418.9,1.0376,2.22656,1.39648,2.34253,1.49536,2.44385,37.2899,24.0087,18,529.162,430.503,23.8505,26.2248,29.9995,26.289,26.2448,20.7851,19.5673,21.6014,23.8507,420,18.3136,100.686,100.798,6
